date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,ret_10,close_rank_20,close_rank_60,oi_ret_5,volume_mad_score,speculation_mad_score,volume_to_open_interest,oi_unwind_divergence_score,signal,position,position_scale,daily_return,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-03-01,119310.06225360549,119227.0197740562,120709.3788023941,116217.86889561667,483932.0,57424889200.0,314503.0,0.430950785932679,46,uptrend_oi_unwind_divergence,2.567257315850512,0.2384672377886125,1.0,1.0,0.1542285835494254,0.8196054453551083,0.7476518704954039,1.538719821432546,2.567257315850512,0,1.0,1.0,0.002823880267276202,1.0,position,1.0,0.002823880267276202,0.002823880267276202,0.5567864463318907,0.5567864463318907,1.042570101565494,1.042570101565494,-0.46594819331972426,-0.46594819331972426
2024-03-04,120420.1949097333,117242.80186002524,124649.61164416786,115107.1129952574,726842.0,87314720800.0,317200.0,0.8291766326536015,46,uptrend_oi_unwind_divergence,3.4193908922297873,0.2370594977641835,0.9,0.9666666666666668,0.1336034543093553,1.2514331868077908,1.2679577054219964,2.2914312736443883,3.4193908922297873,0,1.0,1.0,-0.016642351019015678,1.0,position,1.0,-0.016642351019015678,-0.016642351019015678,0.547520210849405,0.547520210849405,1.042570101565494,1.042570101565494,-0.47483607094883684,-0.47483607094883684
2024-03-05,117728.73695916464,111502.8476740102,118676.7480753506,111428.07444069588,507688.0,58564908350.0,310341.0,0.4921953927460059,46,uptrend_oi_unwind_divergence,2.5267505012827707,0.200604567341442,0.85,0.95,0.0448625388617518,0.8586088996499556,0.8181416016328154,1.63590373170158,2.5267505012827707,0,1.0,1.0,-0.048957838732546666,1.0,position,1.0,-0.048957838732546666,-0.048957838732546666,0.5207148046638299,0.5207148046638299,1.042570101565494,1.042570101565494,-0.5005469618954743,-0.5005469618954743
2024-03-06,110902.99517866454,113936.33605473912,115016.57796345912,109397.02554195104,540495.0,60900379600.0,321525.0,0.5194100851905226,46,uptrend_oi_unwind_divergence,1.7098696961619364,0.1760290606424377,0.85,0.95,0.0843117141418066,0.548609873051719,0.3112598231102176,1.681035689293212,1.7098696961619364,0,1.0,1.0,0.021824450509492443,1.0,position,1.0,0.021824450509492443,0.021824450509492443,0.5320791191477757,0.5320791191477757,1.042570101565494,1.042570101565494,-0.4896466737835464,-0.4896466737835464
2024-03-07,114847.02884517376,112809.94403840862,116301.27176360486,111697.45524650515,398666.0,45479209000.0,327010.0,0.1981332221308482,46,uptrend_oi_unwind_divergence,0.8,0.1559724763481298,0.8,0.9333333333333332,0.0174629915287543,-0.202457968647004,-0.3523940948758209,1.2191247974068071,0.8,0,1.0,1.0,-0.009886152700130157,1.0,position,1.0,-0.009886152700130157,-0.009886152700130157,0.5268189037273301,0.5268189037273301,1.042570101565494,1.042570101565494,-0.49469210469754155,-0.49469210469754155
2024-03-08,113118.1348530849,113270.65580490432,113924.4315130082,111031.43901810543,335561.0,37814000400.0,326896.0,0.0261616805691762,46,uptrend_oi_unwind_divergence,0.8,0.114231822436682,0.8,0.9333333333333332,0.0386484624517411,-0.7354011753111247,-0.968221628684508,1.0265069012774706,0.8,0,1.0,1.0,0.004083964143611674,1.0,position,1.0,0.004083964143611674,0.004083964143611674,0.5289704132403293,0.5289704132403293,1.042570101565494,1.042570101565494,-0.4926284453716424,-0.4926284453716424
2024-03-11,112646.48559758916,116149.7887487403,116859.44989498518,111325.11220571812,387121.0,44546543300.0,340353.0,0.1287539913492486,46,uptrend_oi_unwind_divergence,0.85,0.1366595900837472,0.85,0.95,0.0704508245501287,-0.4403271964690628,-0.6985120865117856,1.1374102769771384,0.85,0,1.0,1.0,0.02541817139996927,1.0,position,1.0,0.02541817139996927,0.02541817139996927,0.5424158738695846,0.5424158738695846,1.042570101565494,1.042570101565494,-0.47973198823262997,-0.47973198823262997
2024-03-12,117507.8117878828,119641.97952520676,119789.6043783468,116458.25435454564,391735.0,46362502300.0,338758.0,0.1452996026262555,46,uptrend_oi_unwind_divergence,1.0,0.1247288175527443,1.0,1.0,0.0876142952287217,-0.581015378232715,-0.7274664510592148,1.1563859746485692,1.0,0,1.0,1.0,0.030066268859265,1.0,position,1.0,0.030066268859265,0.030066268859265,0.5587242953668806,0.5587242953668806,1.042570101565494,1.042570101565494,-0.464089470311957,-0.464089470311957
2024-03-13,120809.06997180838,118621.2365854309,121688.52218904228,118459.58573024748,363500.0,43815866400.0,337413.0,0.0744715976691694,46,uptrend_oi_unwind_divergence,0.85,0.0998239689980504,0.85,0.95,0.0482323981522547,-0.9849060327180862,-0.9689654158310794,1.0773147448379286,0.85,0,1.0,1.0,-0.008531645362494178,1.0,position,1.0,-0.008531645362494178,-0.008531645362494178,0.5539574578234009,0.5539574578234009,1.042570101565494,1.042570101565494,-0.4686616688972819,-0.4686616688972819
2024-03-14,119063.43874511568,112022.82809349798,119557.89269496982,111108.5205078125,460171.0,53282027700.0,317440.0,0.3713093354391957,46,uptrend_oi_unwind_divergence,1.2310598217701203,-0.0577709032723747,0.55,0.85,-0.0297019273729102,0.1880162643912497,0.1960242836497686,1.4496314264112904,1.2310598217701203,0,1.0,1.0,-0.055625861623696315,1.0,position,1.0,-0.055625861623696315,-0.055625861623696315,0.5231430969291018,0.5231430969291018,1.042570101565494,1.042570101565494,-0.4982178213785675,-0.4982178213785675
2024-03-15,112211.73262493896,114879.9057833913,114994.03140340562,112007.51214032718,352446.0,40016953800.0,312896.0,0.1190265520717665,46,uptrend_oi_unwind_divergence,1.137712105412764,-0.0364608123133749,0.7,0.9,-0.0437712105412764,-0.9190581021840644,-0.6150073251543043,1.126399826140315,1.137712105412764,0,1.0,1.0,0.025504423861792747,1.0,position,1.0,0.025504423861792747,0.025504423861792747,0.5364855602135525,0.5364855602135525,1.042570101565494,1.042570101565494,-0.4854201560087126,-0.4854201560087126
2024-03-18,114609.46833683056,116635.82843141958,118747.38625318356,114400.13345791536,364134.0,42631829800.0,312633.0,0.1524919531264966,46,uptrend_oi_unwind_divergence,1.5995333567635657,-0.0051770634868512,0.75,0.9166666666666666,-0.0849533356763565,-0.4139133721930451,-0.1068100851693458,1.1647330895970676,1.5995333567635657,0,1.0,1.0,0.015284854527467306,1.0,position,1.0,0.015284854527467306,0.015284854527467306,0.5446856639575035,0.5446856639575035,1.042570101565494,1.042570101565494,-0.47755487795053897,-0.47755487795053897
2024-03-19,116169.98489729843,114777.5935745528,117971.37646006324,113977.33442942858,288701.0,33484865250.0,307963.0,-0.0645880954211273,46,uptrend_oi_unwind_divergence,1.5530634226394064,0.0293691683114376,0.6,0.8666666666666667,-0.0953063422639406,-2.3938257018351505,-2.3288210948496655,0.9374535252611516,1.5530634226394064,0,1.0,1.0,-0.01593193859774744,1.0,position,1.0,-0.01593193859774744,-0.01593193859774744,0.5360077654042593,0.5360077654042593,1.042570101565494,1.042570101565494,-0.4858784415557236,-0.4858784415557236
2024-03-20,114501.6078507516,116981.30857925958,117425.67667831692,113601.35177040154,268478.0,31082371150.0,308663.0,-0.1394810929511999,46,uptrend_oi_unwind_divergence,1.640576324465684,0.0267252101476875,0.75,0.9166666666666666,-0.0890576324465683,-3.671248568052764,-3.016328104956355,0.8698094685790004,1.640576324465684,0,1.0,1.0,0.019199871125328727,1.0,position,1.0,0.019199871125328727,0.019199871125328727,0.5462990454221965,0.5462990454221965,1.042570101565494,1.042570101565494,-0.47600737389084036,-0.47600737389084036
2024-03-21,117675.71199235116,117150.57303903022,118571.51669153594,116154.63598413496,248587.0,29202190750.0,314551.0,-0.2353533402864061,46,uptrend_oi_unwind_divergence,0.8414259894071279,0.0384773615271338,0.75,0.9166666666666666,-0.0091425989407127,-3.319317451153694,-3.9188632325521184,0.7902915584436229,0.8414259894071279,0,1.0,1.0,0.0014469359406759086,1.0,position,1.0,0.0014469359406759086,0.0014469359406759086,0.5470895051453749,0.5470895051453749,1.042570101565494,1.042570101565494,-0.4752491901274738,-0.4752491901274738
2024-03-22,116963.02400726952,114214.21441320475,117176.15238706478,112942.49893062405,267596.0,30763664650.0,305345.0,-0.1319639044237925,46,uptrend_oi_unwind_divergence,0.6942858207314024,0.0083301239989781,0.45,0.8166666666666667,-0.0244285820731402,-2.326555711425431,-2.442245836756158,0.87637262768344,0.6942858207314024,0,1.0,1.0,-0.025064825119098466,1.0,position,1.0,-0.025064825119098466,-0.025064825119098466,0.533376802374412,0.533376802374412,1.042570101565494,1.042570101565494,-0.4884019774080339,-0.4884019774080339
2024-03-25,114464.60487335938,107366.8720415848,114626.23109218969,107216.41337631203,351151.0,39054999850.0,309921.0,0.1248989040942082,46,uptrend_oi_unwind_divergence,0.3620545398727705,-0.0756171561030993,0.1,0.6833333333333333,-0.0087125523418514,-0.0845208570576575,0.1749290164542562,1.133033902187977,0.3620545398727705,0,1.0,1.0,-0.05995175300026678,1.0,position,1.0,-0.05995175300026678,-0.05995175300026678,0.5013999280623891,0.5013999280623891,1.042570101565494,1.042570101565494,-0.5190731756938924,-0.5190731756938924
2024-03-26,107862.97124992336,108390.37476156023,109546.4163844751,106523.13848059376,283914.0,30622940400.0,304060.0,-0.0685536749511882,46,uptrend_oi_unwind_divergence,0.2775459553458447,-0.0940439535378632,0.15,0.7166666666666667,-0.0127545955345844,-0.9476006680828342,-1.0272263896755611,0.9337433401302374,0.2775459553458447,0,1.0,1.0,0.009532760902068782,1.0,position,1.0,0.009532760902068782,0.009532760902068782,0.5061796536929223,0.5061796536929223,1.042570101565494,1.042570101565494,-0.5144886152663911,-0.5144886152663911
2024-03-27,109103.8172594825,108335.4070444004,109275.31192922284,105860.69789019712,304726.0,32778072550.0,305065.0,-0.001111856471884,46,uptrend_oi_unwind_divergence,0.2172519820205053,-0.0867115352791205,0.1,0.7,-0.0117251982020505,-0.2220079785227176,-0.0317920870559016,0.9988887614115024,0.2172519820205053,0,1.0,1.0,-0.0005071272913369507,1.0,position,1.0,-0.0005071272913369507,-0.0005071272913369507,0.5059229561762151,0.5059229561762151,1.042570101565494,1.042570101565494,-0.5147348313398443,-0.5147348313398443
2024-03-28,108667.74806412128,108491.2733317798,109498.7737586278,107029.60943014902,215002.0,23297028400.0,304681.0,-0.3486179972212963,46,uptrend_oi_unwind_divergence,0.4688089752451972,-0.0315253133831849,0.15,0.7166666666666667,-0.0318808975245197,-1.59727959429155,-1.647785793476413,0.7056626438799926,0.4688089752451972,0,1.0,1.0,0.0014387381894038764,1.0,position,1.0,0.0014387381894038764,0.0014387381894038764,0.506650846854162,0.506650846854162,1.042570101565494,1.042570101565494,-0.5140366618097054,-0.5140366618097054
2024-03-29,108858.86511579149,107153.30544336088,109604.32159212945,106007.5250383172,219235.0,23663972800.0,301064.0,-0.3171786528716252,46,uptrend_oi_unwind_divergence,0.1411941815084993,-0.0672580664768223,0.0,0.6166666666666667,-0.0141194181508499,-1.7243311620412491,-1.398740214552342,0.7282006483671246,0.1411941815084993,0,1.0,1.0,-0.012332493179679549,1.0,position,1.0,-0.012332493179679549,-0.012332493179679549,0.5004025787408541,0.5004025787408541,1.042570101565494,1.042570101565494,-0.5200298013635115,-0.5200298013635115
2024-04-01,107161.3252114611,112500.4832019566,112779.7337105524,106129.63580633469,290367.0,31873655700.0,302565.0,-0.0411504902915018,46,uptrend_oi_unwind_divergence,1.2646820797705824,-0.0354551880419361,0.35,0.75,-0.0240212958712078,0.3340682569459021,0.340400864112602,0.9596846958504784,1.2646820797705824,0,1.0,1.0,0.04990212608440836,1.0,position,1.0,0.04990212608440836,0.04990212608440836,0.5253737313181434,0.5253737313181434,1.042570101565494,1.042570101565494,-0.4960782679943949,-0.4960782679943949
2024-04-02,112602.20253256556,111077.01530350235,112822.76649586884,110561.17744483174,194841.0,21740788350.0,292090.0,-0.4048781326150782,46,uptrend_oi_unwind_divergence,0.6516307639609806,-0.032241295150057,0.25,0.7,-0.040163076396098,-3.1529937160042913,-2.5966020657908415,0.6670580985312746,0.6516307639609806,0,1.0,1.0,-0.012652993640026255,1.0,position,1.0,-0.012652993640026255,-0.012652993640026255,0.5187261808371381,0.5187261808371381,1.042570101565494,1.042570101565494,-0.5024543864645328,-0.5024543864645328
2024-04-03,111866.4205296426,111881.5949465638,113642.182949925,110801.46353067724,209956.0,23589275250.0,282580.0,-0.2970637113828967,46,uptrend_oi_unwind_divergence,1.0656317231812438,-0.0435942604389701,0.3,0.7166666666666667,-0.0765631723181243,-1.581555818204305,-0.9291535838403212,0.742996673508387,1.0656317231812438,0,1.0,1.0,0.007243439525837392,1.0,position,1.0,0.007243439525837392,0.007243439525837392,0.5224835425585005,0.5224835425585005,1.042570101565494,1.042570101565494,-0.49885044490154296,-0.49885044490154296
2024-04-08,112591.78466701997,113498.56208411224,115266.59998687133,112164.38390715396,189158.0,21499654800.0,282979.0,-0.4027900452829815,46,uptrend_oi_unwind_divergence,1.288926376883562,-0.0311736499462214,0.55,0.7833333333333333,-0.0738926376883561,-1.2702562552000105,-1.0709205792158183,0.6684524293322119,1.288926376883562,0,1.0,1.0,0.01445248557924761,1.0,position,1.0,0.01445248557924761,0.01445248557924761,0.5300347284227215,0.5300347284227215,1.042570101565494,1.042570101565494,-0.4916075881834361,-0.4916075881834361
2024-04-09,113815.89919049044,114128.18511694236,114760.58293032234,112084.19622720676,171698.0,19513641100.0,283302.0,-0.5007763468536857,46,uptrend_oi_unwind_divergence,1.1580940026656024,-0.00075322757946,0.55,0.8,-0.0608094002665602,-1.364366014605172,-1.2093157390380924,0.6060599642784026,1.1580940026656024,0,1.0,1.0,0.00554740977567203,1.0,position,1.0,0.00554740977567203,0.00554740977567203,0.5329750482566193,0.5329750482566193,1.042570101565494,1.042570101565494,-0.48878732714824746,-0.48878732714824746
2024-04-10,114811.06757251995,115969.12561345406,117252.9303388686,114642.78112930965,196149.0,22770372100.0,282621.0,-0.3652322029649591,46,uptrend_oi_unwind_divergence,1.3818935295305903,0.0801201842644487,0.7,0.85,-0.068189352953059,-0.3676794504738106,-0.2690028624910257,0.6940354750708546,1.3818935295305903,0,1.0,1.0,0.01613046325607792,1.0,position,1.0,0.01613046325607792,0.01613046325607792,0.5415721826889291,0.5415721826889291,1.042570101565494,1.042570101565494,-0.4805412299127708,-0.4805412299127708
2024-04-11,115617.53235837955,112618.51625147591,115703.9005303949,108571.58506882974,211087.0,23806354900.0,276098.0,-0.268485504388131,46,uptrend_oi_unwind_divergence,1.625528521082536,0.0390084590003203,0.45,0.7,-0.0563060987989825,-0.043256314793359,0.6124675330927108,0.7645365051539671,1.625528521082536,0,1.0,1.0,-0.028892253384287248,1.0,position,1.0,-0.028892253384287248,-0.028892253384287248,0.5259249419607991,0.5259249419607991,1.042570101565494,1.042570101565494,-0.4955495643208213,-0.4955495643208213
2024-04-12,111446.38132746854,112326.96831629968,113452.48547924764,110579.1135112808,141616.0,15918747000.0,271717.0,-0.6516419142583596,46,uptrend_oi_unwind_divergence,0.7920061285278109,0.0368444756963286,0.4,0.6666666666666666,-0.039200612852781,-3.6109930906180785,-3.201524001068429,0.5211893256586816,0.7920061285278109,0,1.0,1.0,-0.002588809947781656,1.0,position,1.0,-0.002588809947781656,-0.002588809947781656,0.5245634222392644,0.5245634222392644,1.042570101565494,1.042570101565494,-0.4968554906268703,-0.4968554906268703
2024-04-15,113492.94853625944,111994.24171471068,114072.5014447835,111691.21482074032,114618.0,12887195700.0,271626.0,-0.8628212601064965,46,uptrend_oi_unwind_divergence,0.759465698268523,0.0322880198135233,0.35,0.6333333333333333,-0.0409465698268523,-6.0176470414255885,-6.32980785463957,0.4219699145148108,0.759465698268523,0,1.0,1.0,-0.0029621257172373072,1.0,position,1.0,-0.0029621257172373072,-0.0029621257172373072,0.5230095994359275,0.5230095994359275,1.042570101565494,1.042570101565494,-0.4983458679175712,-0.4983458679175712
2024-04-16,111542.55499029584,108422.30803054072,111906.8730518144,107150.293341955,189137.0,20646250550.0,268363.0,-0.34986892145068,46,uptrend_oi_unwind_divergence,0.9692025065357448,0.0118428692603478,0.2,0.55,-0.0541729248201612,-0.233042264530001,0.2274732583341324,0.7047804652653309,0.9692025065357448,0,1.0,1.0,-0.03189390480690024,1.0,position,1.0,-0.03189390480690024,-0.03189390480690024,0.506328781058423,0.506328781058423,1.042570101565494,1.042570101565494,-0.5143455770521963,-0.5143455770521963
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,46,uptrend_oi_unwind_divergence,1.0183107968833902,-0.0249733728560904,0.3,0.5666666666666667,-0.071831079688339,-4.370544765225688,-3.5199592268495423,0.4015861187992335,1.0183107968833902,0,1.0,1.0,0.011701085145371604,1.0,position,1.0,0.011701085145371604,0.011701085145371604,0.5122533772371399,0.5122533772371399,1.042570101565494,1.042570101565494,-0.5086628932980577,-0.5086628932980577
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,46,uptrend_oi_unwind_divergence,0.8011629717168554,-0.0211074237691198,0.3,0.55,-0.0501162971716855,-1.769515347004665,-1.2459224256585526,0.5532288406028896,0.8011629717168554,0,1.0,1.0,-0.00873819464736536,1.0,position,1.0,-0.00873819464736536,-0.00873819464736536,0.5077772075180715,0.5077772075180715,1.042570101565494,1.042570101565494,-0.5129562925738926,-0.5129562925738926
2024-04-19,108502.29160486502,107978.62317880044,110785.44395978808,106466.75370715576,183740.0,19886701150.0,264043.0,-0.362590253827565,46,uptrend_oi_unwind_divergence,0.8787000274547117,-0.034884842047769,0.1,0.4666666666666667,-0.0286491148139962,0.0842348592235617,0.4079740200911875,0.695871505777468,0.8787000274547117,0,1.0,1.0,-0.006933002825176615,1.0,position,1.0,-0.006933002825176615,-0.006933002825176615,0.5042567867037885,0.5042567867037885,1.042570101565494,1.042570101565494,-0.5163329679734623,-0.5163329679734623
2024-04-22,108885.70142111808,108951.95362671532,110587.14026430927,108055.49939171388,153670.0,16777675950.0,266274.0,-0.5497184077390225,46,uptrend_oi_unwind_divergence,0.5990026630980246,-0.0400587317928089,0.4,0.55,-0.0199002663098024,-0.7185441067411962,-0.5456621656639704,0.5771122978585967,0.5990026630980246,0,1.0,1.0,0.009014103155428721,1.0,position,1.0,0.009014103155428721,0.009014103155428721,0.5088022093959614,0.5088022093959614,1.042570101565494,1.042570101565494,-0.511973143453895,-0.511973143453895
2024-04-23,109253.476525989,109475.849038121,110871.80903107209,107542.47195044332,156706.0,17099540100.0,265418.0,-0.5269345033989934,46,uptrend_oi_unwind_divergence,0.56034599891941,-0.0407641291592809,0.45,0.55,-0.011034599891941,-0.1673722671533318,-0.0070532919872898,0.5904121046801649,0.56034599891941,0,1.0,1.0,0.0048084994712496165,1.0,position,1.0,0.0048084994712496165,0.0048084994712496165,0.5112487845508126,0.5112487845508126,1.042570101565494,1.042570101565494,-0.5096264665722374,-0.5096264665722374
2024-04-24,110012.53579914192,110654.33733416622,112298.312709888,109638.2487417129,195371.0,21616883650.0,268944.0,-0.3196028644074781,46,uptrend_oi_unwind_divergence,2.2428197381838735,-0.0458293382068171,0.55,0.5666666666666667,0.022227481711031,0.8469816567914557,0.8458380813924178,0.7264374739722768,2.2428197381838735,0,1.0,1.0,0.010764824446667376,1.0,position,1.0,0.010764824446667376,0.010764824446667376,0.5167522879650741,0.5167522879650741,1.042570101565494,1.042570101565494,-0.5043476815715957,-0.5043476815715957
2024-04-25,110795.79801787336,109968.80324208087,112897.68177105926,108804.65377906871,172538.0,19142989750.0,266002.0,-0.4328863254841859,46,uptrend_oi_unwind_divergence,1.2804769042928208,-0.0235282180727568,0.5,0.55,0.012864249564501,0.389924369104008,0.3905525351888129,0.6486342207953324,1.2804769042928208,0,1.0,1.0,-0.006195275382790411,1.0,position,1.0,-0.006195275382790411,-0.006195275382790411,0.5135508652364434,0.5135508652364434,1.042570101565494,1.042570101565494,-0.5074183841783781,-0.5074183841783781
2024-04-26,110161.21719455309,110328.255441008,111070.18634352676,109224.51698045492,106644.0,11709355350.0,261900.0,-0.8984665669693278,46,uptrend_oi_unwind_divergence,0.5814921715721795,-0.0177937044438298,0.5,0.55,-0.0081492171572179,-1.8402431648794737,-1.6807457662981462,0.4071935853379152,0.5814921715721795,0,1.0,1.0,0.0032686742815219993,1.0,position,1.0,0.0032686742815219993,0.0032686742815219993,0.5152294957418951,0.5152294957418951,1.042570101565494,1.042570101565494,-0.5058082953191916,-0.5058082953191916
2024-04-29,110022.24727589048,115988.79717510032,117202.94439725316,109803.69319048928,316938.0,36140303900.0,289851.0,0.0893391733119337,46,uptrend_oi_unwind_divergence,5.951093028477594,0.0356675075363714,1.0,0.85,0.084841144033902,2.6262058871858427,2.3248871412917516,1.093451462993055,5.951093028477594,0,1.0,1.0,0.05130636491500562,1.0,position,1.0,0.05130636491500562,0.05130636491500562,0.5416640482654032,0.5416640482654032,1.042570101565494,1.042570101565494,-0.4804531153808692,-0.4804531153808692
2024-04-30,116209.49391119456,111891.1974591796,117228.68398979784,111025.19832363048,263989.0,29930444750.0,276761.0,-0.0472468822514201,46,uptrend_oi_unwind_divergence,5.380247702359295,0.0319942407761855,0.6,0.6,0.0418483761094634,2.420726328126688,2.359521374232606,0.9538518794194268,5.380247702359295,0,1.0,1.0,-0.03532754727799148,1.0,position,1.0,-0.03532754727799148,-0.03532754727799148,0.5225283859915189,0.5225283859915189,1.042570101565494,1.042570101565494,-0.49880743251038473,-0.49880743251038473
2024-05-06,112558.68449525732,112887.53718943716,113401.03635445592,111367.18985734948,127555.0,14303701700.0,281666.0,-0.7921743276892471,46,uptrend_oi_unwind_divergence,0.8,0.0291416020614718,0.8,0.7,0.0462187923313202,-1.1563753099631038,-1.517277389283811,0.4528590600214438,0.8,0,1.0,1.0,0.008904540776061065,1.0,position,1.0,0.008904540776061065,0.008904540776061065,0.5271812613112297,0.5271812613112297,1.042570101565494,1.042570101565494,-0.49434454285651486,-0.49434454285651486
2024-05-07,113336.86950141432,114318.34383848505,115545.7823202726,112970.19044394308,164516.0,18758519250.0,287478.0,-0.5581385056570991,46,uptrend_oi_unwind_divergence,0.902337640893876,0.051372680032208,0.9,0.7833333333333333,0.0776425080199114,0.0023376408938759,-0.3801070471885993,0.5722733565698941,0.902337640893876,0,1.0,1.0,0.012674620110161738,1.0,position,1.0,0.012674620110161738,0.012674620110161738,0.5338630835275454,0.5338630835275454,1.042570101565494,1.042570101565494,-0.4879355520305909,-0.4879355520305909
2024-05-08,114402.62654410844,112538.33345414254,114791.1904365789,111913.52591131664,128730.0,14509048250.0,289713.0,-0.8111735901045476,46,uptrend_oi_unwind_divergence,0.65,0.0422278979033816,0.65,0.6333333333333333,0.1009280262624248,-1.5119350631709183,-1.6095940165110572,0.444336291433246,0.65,0,1.0,1.0,-0.015570645310059694,1.0,position,1.0,-0.015570645310059694,-0.015570645310059694,0.5255504908098032,0.5255504908098032,1.042570101565494,1.042570101565494,-0.49590872592581414,-0.49590872592581414
2024-05-09,112954.55063609374,112270.01049632629,113937.18479255593,110679.07659555745,149845.0,16787686900.0,293436.0,-0.6720581310624723,46,uptrend_oi_unwind_divergence,0.55,0.0304543127421019,0.55,0.5833333333333334,0.0122925597282641,-0.2234000110347939,-0.3817445037540278,0.5106564974986028,0.55,0,1.0,1.0,-0.002384280534290961,1.0,position,1.0,-0.002384280534290961,-0.002384280534290961,0.5242974310047783,0.5242974310047783,1.042570101565494,1.042570101565494,-0.4971106209380952,-0.4971106209380952
2024-05-10,112406.33111582728,109118.61716716952,112994.91157943272,107862.32238097726,229342.0,25155168050.0,298966.0,-0.2651155153015043,46,uptrend_oi_unwind_divergence,2.144753259964628,-0.0032631112166765,0.2,0.3833333333333333,0.0771755366873723,1.1528396204139637,0.7919136395506647,0.7671173310677468,2.144753259964628,0,1.0,1.0,-0.028069769613675133,1.0,position,1.0,-0.028069769613675133,-0.028069769613675133,0.5095805229074325,0.5095805229074325,1.042570101565494,1.042570101565494,-0.511226609949527,-0.511226609949527
2024-05-13,108462.4105757916,107885.71704728328,109295.71310772588,106760.4280804778,147177.0,15823412900.0,302623.0,-0.7208518623105886,46,uptrend_oi_unwind_divergence,0.0,-0.0250204407127933,0.0,0.25,0.0717658345747036,-0.3331458875484969,-0.5767454067705012,0.4863377866189945,0.0,0,1.0,1.0,-0.011298714663854681,1.0,position,1.0,-0.011298714663854681,-0.011298714663854681,0.5038229179808436,0.5038229179808436,1.042570101565494,1.042570101565494,-0.5167491210189923,-0.5167491210189923
2024-05-14,107759.88963517376,106029.6258325672,109674.97649968066,105062.07239650538,246187.0,26260994350.0,302378.0,-0.2055864805793865,46,uptrend_oi_unwind_divergence,2.953530481173286,-0.0358208627663441,0.0,0.1666666666666666,0.0505315547657847,1.4932013804547026,1.460329100718583,0.8141696816567343,2.953530481173286,0,1.0,1.0,-0.017204234865516144,1.0,position,1.0,-0.017204234865516144,-0.017204234865516144,0.4951550301692714,0.4951550301692714,1.042570101565494,1.042570101565494,-0.5250630826399486,-0.5250630826399486
2024-05-15,105907.30922286578,103961.9134405348,106782.06945780088,102693.17970167336,211536.0,22021008300.0,303976.0,-0.3625535541535523,46,uptrend_oi_unwind_divergence,1.3959995923487,-0.0577036406043531,0.0,0.15,0.0480579731452017,0.6854295144177609,0.710570077930939,0.6958970445035134,1.3959995923487,0,1.0,1.0,-0.019501270289282613,1.0,position,1.0,-0.019501270289282613,-0.019501270289282613,0.4854988780908426,0.4854988780908426,1.042570101565494,1.042570101565494,-0.5343249558357457,-0.5343249558357457
2024-05-16,104632.07462127612,105075.7146305242,105877.07871424452,104176.4875858286,114509.0,11943265050.0,298301.0,-0.9574496213195955,46,uptrend_oi_unwind_divergence,0.05,-0.0940873843885231,0.05,0.15,0.0164434862765237,-1.2797373121704805,-1.3014333615200544,0.3838706541379345,0.05,0,1.0,1.0,0.01071355031019583,1.0,position,1.0,0.01071355031019583,0.01071355031019583,0.4907002947468124,0.4907002947468124,1.042570101565494,1.042570101565494,-0.5293359228218892,-0.5293359228218892
2024-05-17,105705.11878055987,107457.99077577224,108237.92284231549,105595.50962140696,164003.0,17432102700.0,285986.0,-0.5560581382329437,46,uptrend_oi_unwind_divergence,0.8876195828548377,-0.039620692101581,0.15,0.2166666666666666,-0.0443869959776019,0.1162182925895177,0.1775313304892999,0.5734651346569413,0.8876195828548377,0,1.0,1.0,0.022671995652133292,1.0,position,1.0,0.022671995652133292,0.022671995652133292,0.5018254496958127,0.5018254496958127,1.042570101565494,1.042570101565494,-0.5186650289104918,-0.5186650289104918
2024-05-20,108360.0470525537,107028.24148611155,109396.00686839664,106586.10302324452,144655.0,15505217050.0,285093.0,-0.6784638458096975,46,uptrend_oi_unwind_divergence,0.7467236356835493,-0.0519038314521211,0.15,0.1666666666666666,-0.0596723635683549,-0.2689506033151338,-0.229073112712537,0.5073958322371998,0.7467236356835493,0,1.0,1.0,-0.003999230644070262,1.0,position,1.0,-0.003999230644070262,-0.003999230644070262,0.49981853397941484,0.49981853397941484,1.042570101565494,1.042570101565494,-0.5205899984769357,-0.5205899984769357
2024-05-21,107288.68315355608,107784.02408189964,110317.5741583449,106908.19578597735,216645.0,23336365150.0,282785.0,-0.2664268223760658,46,uptrend_oi_unwind_divergence,4.051395857070728,-0.0571589784909536,0.25,0.2166666666666666,-0.0669909987388148,1.5731475672850026,1.5583383023975763,0.7661120639354987,4.051395857070728,0,1.0,1.0,0.0070615249329883945,1.0,position,1.0,0.0070615249329883945,0.0070615249329883945,0.5033480150190802,0.5033480150190802,1.042570101565494,1.042570101565494,-0.5172046327980565,-0.5172046327980565
