date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,ret_10,realtime_trend_age,close_rank_20,close_rank_60,oi_ret_5,volume_mad_score,speculation_mad_score,volume_to_open_interest,oi_unwind_divergence_score,signal,position_scale,is_effective_signal,daily_return,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-02-23,98070.58195046092,101658.06928507565,102776.3119745387,98036.23132201182,231990.0,23278646200.0,269553.0,-0.1500707642072351,0.04,up_trend,1.0,12.0,up_trend,10.0,0,,,0,0,46,uptrend_oi_unwind_divergence,4.76419149995719,0.0219138616636274,3,0.9,0.5833333333333334,0.1606659427851795,1.8470314109676251,2.0171600889895647,0.8606470712624233,4.76419149995719,0,1.0,0,0.03658066734453451,1.0,0.0,1.0,0.03658066734453451,0.03658066734453451,0.06948771703050827,0.06948771703050827,0.94895866661765,0.94895866661765,-0.9267747695711747,-0.9267747695711747
2024-02-26,102190.39737429938,102185.20105934492,104501.05174481487,101155.2954227838,239044.0,24649873600.0,277530.0,-0.1492814000458186,0.04,up_trend,1.0,12.0,up_trend,10.0,0,,,0,0,46,uptrend_oi_unwind_divergence,4.135729900545354,0.0229958342313831,4,1.0,0.6666666666666666,0.1438994129132407,1.6446288832652187,1.4911010172801358,0.8613267034194502,4.135729900545354,0,1.0,0,-5.084934678772167e-05,1.0,0.0,1.0,-5.084934678772167e-05,-5.084934678772167e-05,0.0694368676837206,0.0694368676837206,0.94895866661765,0.94895866661765,-0.9268283539353588,-0.9268283539353588
2024-02-27,102346.662710452,106374.06782688409,107363.25867710052,100913.4371534728,282267.0,29470601250.0,296726.0,-0.0499557225524479,0.04,up_trend,1.0,12.0,up_trend,10.0,1,10.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,2.776999087586968,0.060602002695375,5,1.0,0.85,0.1113901894350331,0.9007101299373207,0.8762889576496473,0.95127154344412,2.776999087586968,0,1.0,0,0.039350624727510455,1.0,0.0,1.0,0.039350624727510455,0.039350624727510455,0.10878749241123109,0.10878749241123109,0.94895866661765,0.94895866661765,-0.8853611898619571,-0.8853611898619571
2024-02-28,107405.47657794577,107854.74760428791,112064.30122381318,106989.07020431236,422725.0,46132674000.0,295528.0,0.3579582624141482,0.04,up_trend,1.0,12.0,up_trend,10.0,1,10.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,3.705168983828842,0.109599539720345,6,1.0,0.9333333333333332,0.1374177065104049,1.3686680327637315,1.3365009510651105,1.430405917544192,3.705168983828842,0,1.0,0,0.00418294337175725,1.0,0.0,1.0,0.00418294337175725,0.00418294337175725,0.11297043578298838,0.11297043578298838,0.94895866661765,0.94895866661765,-0.8809532598657367,-0.8809532598657367
2024-02-29,108415.87492604744,118891.28502033616,119539.811749125,108301.34408782877,654445.0,75321185950.0,321349.0,0.7112597882648249,0.04,up_trend,1.0,12.0,up_trend,10.0,1,10.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,3.873656380481373,0.2188511807673057,7,1.0,1.0,0.2216362033892753,1.4754296702554792,1.398226710225894,2.036555271682812,3.873656380481373,0,1.0,0,0.09662247435105048,1.0,0.0,1.0,0.09662247435105048,0.09662247435105048,0.2095929101340388,0.2095929101340388,0.94895866661765,0.94895866661765,-0.7791337836861898,-0.7791337836861898
2024-03-01,119310.06225360549,119227.0197740562,120709.3788023941,116217.86889561667,483932.0,57424889200.0,314503.0,0.430950785932679,0.04,up_trend,1.0,12.0,up_trend,10.0,1,10.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,2.567257315850512,0.2384672377886125,8,1.0,1.0,0.1542285835494254,0.8196054453551083,0.7476518704954039,1.538719821432546,2.567257315850512,0,1.0,0,-0.000696022430805309,1.0,0.0,1.0,-0.000696022430805309,-0.000696022430805309,0.20889688770323345,0.20889688770323345,0.94895866661765,0.94895866661765,-0.779867242850735,-0.779867242850735
2024-03-04,120420.1949097333,117242.80186002524,124649.61164416786,115107.1129952574,726842.0,87314720800.0,317200.0,0.8291766326536015,0.04,up_trend,1.0,12.0,no_trend,,1,10.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,3.4193908922297873,0.2370594977641835,9,0.9,0.9666666666666668,0.1336034543093553,1.2514331868077908,1.2679577054219964,2.2914312736443883,3.4193908922297873,0,1.0,0,-0.026385881970128224,1.0,0.0,1.0,-0.026385881970128224,-0.026385881970128224,0.1825110057331052,0.1825110057331052,0.94895866661765,0.94895866661765,-0.8076723337343821,-0.8076723337343821
2024-03-05,117728.73695916464,111502.8476740102,118676.7480753506,111428.07444069588,507688.0,58564908350.0,310341.0,0.4921953927460059,0.04,down_trend,-1.0,13.0,up_trend,11.0,1,10.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,2.5267505012827707,0.200604567341442,1,0.85,0.95,0.0448625388617518,0.8586088996499556,0.8181416016328154,1.63590373170158,2.5267505012827707,0,1.0,0,-0.05288334391384788,1.0,0.0,1.0,-0.05288334391384788,-0.05288334391384788,0.12962766181925733,0.12962766181925733,0.94895866661765,0.94895866661765,-0.8634000969912778,-0.8634000969912778
2024-03-06,110902.99517866454,113936.33605473912,115016.57796345912,109397.02554195104,540495.0,60900379600.0,321525.0,0.5194100851905226,0.04,down_trend,-1.0,13.0,up_trend,11.0,0,,,0,0,46,uptrend_oi_unwind_divergence,1.7098696961619364,0.1760290606424377,2,0.85,0.95,0.0843117141418066,0.548609873051719,0.3112598231102176,1.681035689293212,1.7098696961619364,0,1.0,0,0.02735129805275208,1.0,0.0,1.0,0.02735129805275208,0.02735129805275208,0.15697895987200938,0.15697895987200938,0.94895866661765,0.94895866661765,-0.834577663501904,-0.834577663501904
2024-03-07,114847.02884517376,112809.94403840862,116301.27176360486,111697.45524650515,398666.0,45479209000.0,327010.0,0.1981332221308482,0.04,down_trend,-1.0,13.0,up_trend,11.0,1,11.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.8,0.1559724763481298,3,0.8,0.9333333333333332,0.0174629915287543,-0.202457968647004,-0.3523940948758209,1.2191247974068071,0.8,0,1.0,0,-0.01773737489988835,1.0,0.0,1.0,-0.01773737489988835,-0.01773737489988835,0.13924158497212102,0.13924158497212102,0.94895866661765,0.94895866661765,-0.8532690728581295,-0.8532690728581295
2024-03-08,113118.1348530849,113270.65580490432,113924.4315130082,111031.43901810543,335561.0,37814000400.0,326896.0,0.0261616805691762,0.04,down_trend,-1.0,13.0,up_trend,11.0,1,11.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.8,0.114231822436682,4,0.8,0.9333333333333332,0.0386484624517411,-0.7354011753111247,-0.968221628684508,1.0265069012774706,0.8,0,1.0,0,0.001348333333267097,1.0,0.0,1.0,0.001348333333267097,0.001348333333267097,0.14058991830538814,0.14058991830538814,0.94895866661765,0.94895866661765,-0.8518482171552431,-0.8518482171552431
2024-03-11,112646.48559758916,116149.7887487403,116859.44989498518,111325.11220571812,387121.0,44546543300.0,340353.0,0.1287539913492486,0.04,up_trend,1.0,14.0,up_trend,11.0,1,11.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.85,0.1366595900837472,1,0.85,0.95,0.0704508245501287,-0.4403271964690628,-0.6985120865117856,1.1374102769771384,0.85,0,1.0,0,0.0310999773545188,1.0,0.0,1.0,0.0310999773545188,0.0310999773545188,0.1716898956599069,0.1716898956599069,0.94895866661765,0.94895866661765,-0.819075475360948,-0.819075475360948
2024-03-12,117507.8117878828,119641.97952520676,119789.6043783468,116458.25435454564,391735.0,46362502300.0,338758.0,0.1452996026262555,0.04,up_trend,1.0,14.0,up_trend,11.0,1,11.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.0,0.1247288175527443,2,1.0,1.0,0.0876142952287217,-0.581015378232715,-0.7274664510592148,1.1563859746485692,1.0,0,1.0,0,0.018161922214809063,1.0,0.0,1.0,0.018161922214809063,0.018161922214809063,0.18985181787471594,0.18985181787471594,0.94895866661765,0.94895866661765,-0.7999366837004608,-0.7999366837004608
2024-03-13,120809.06997180838,118621.2365854309,121688.52218904228,118459.58573024748,363500.0,43815866400.0,337413.0,0.0744715976691694,0.04,up_trend,1.0,14.0,no_trend,,1,11.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.85,0.0998239689980504,3,0.85,0.95,0.0482323981522547,-0.9849060327180862,-0.9689654158310794,1.0773147448379286,0.85,0,1.0,0,-0.018109843796397247,1.0,0.0,1.0,-0.018109843796397247,-0.018109843796397247,0.1717419740783187,0.1717419740783187,0.94895866661765,0.94895866661765,-0.8190205958174612,-0.8190205958174612
2024-03-14,119063.43874511568,112022.82809349798,119557.89269496982,111108.5205078125,460171.0,53282027700.0,317440.0,0.3713093354391957,0.04,down_trend,-1.0,15.0,up_trend,12.0,1,11.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.2310598217701203,-0.0577709032723747,1,0.55,0.85,-0.0297019273729102,0.1880162643912497,0.1960242836497686,1.4496314264112904,1.2310598217701203,0,1.0,0,-0.059133271521661986,1.0,0.0,1.0,-0.059133271521661986,-0.059133271521661986,0.11260870255665667,0.11260870255665667,0.94895866661765,0.94895866661765,-0.8813344495203094,-0.8813344495203094
2024-03-15,112211.73262493896,114879.9057833913,114994.03140340562,112007.51214032718,352446.0,40016953800.0,312896.0,0.1190265520717665,0.04,down_trend,-1.0,15.0,up_trend,12.0,0,,,0,0,46,uptrend_oi_unwind_divergence,1.137712105412764,-0.0364608123133749,2,0.7,0.9,-0.0437712105412764,-0.9190581021840644,-0.6150073251543043,1.126399826140315,1.137712105412764,0,1.0,0,0.023778022993108456,1.0,0.0,1.0,0.023778022993108456,0.023778022993108456,0.13638672554976516,0.13638672554976516,0.94895866661765,0.94895866661765,-0.8562774856824007,-0.8562774856824007
2024-03-18,114609.46833683056,116635.82843141958,118747.38625318356,114400.13345791536,364134.0,42631829800.0,312633.0,0.1524919531264966,0.04,up_trend,1.0,16.0,up_trend,12.0,1,12.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.5995333567635657,-0.0051770634868512,1,0.75,0.9166666666666666,-0.0849533356763565,-0.4139133721930451,-0.1068100851693458,1.1647330895970676,1.5995333567635657,0,1.0,0,0.01768056447686911,1.0,0.0,1.0,0.01768056447686911,0.01768056447686911,0.15406729002663422,0.15406729002663422,0.94895866661765,0.94895866661765,-0.8376459423930733,-0.8376459423930733
2024-03-19,116169.98489729843,114777.5935745528,117971.37646006324,113977.33442942858,288701.0,33484865250.0,307963.0,-0.0645880954211273,0.04,up_trend,1.0,16.0,up_trend,12.0,1,12.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.5530634226394064,0.0293691683114376,2,0.6,0.8666666666666667,-0.0953063422639406,-2.3938257018351505,-2.3288210948496655,0.9374535252611516,1.5530634226394064,0,1.0,0,-0.01198580962179342,1.0,0.0,1.0,-0.01198580962179342,-0.01198580962179342,0.1420814804048408,0.1420814804048408,0.94895866661765,0.94895866661765,-0.850276428886773,-0.850276428886773
2024-03-20,114501.6078507516,116981.30857925958,117425.67667831692,113601.35177040154,268478.0,31082371150.0,308663.0,-0.1394810929511999,0.04,up_trend,1.0,16.0,up_trend,12.0,1,12.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.640576324465684,0.0267252101476875,3,0.75,0.9166666666666666,-0.0890576324465683,-3.671248568052764,-3.016328104956355,0.8698094685790004,1.640576324465684,0,1.0,0,0.021656470813406985,1.0,0.0,1.0,0.021656470813406985,0.021656470813406985,0.16373795121824775,0.16373795121824775,0.94895866661765,0.94895866661765,-0.8274551284706058,-0.8274551284706058
2024-03-21,117675.71199235116,117150.57303903022,118571.51669153594,116154.63598413496,248587.0,29202190750.0,314551.0,-0.2353533402864061,0.04,up_trend,1.0,16.0,down_trend,13.0,1,12.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.8414259894071279,0.0384773615271338,4,0.75,0.9166666666666666,-0.0091425989407127,-3.319317451153694,-3.9188632325521184,0.7902915584436229,0.8414259894071279,0,1.0,0,-0.004462594229768311,1.0,0.0,1.0,-0.004462594229768311,-0.004462594229768311,0.1592753569884794,0.1592753569884794,0.94895866661765,0.94895866661765,-0.8321577508152377,-0.8321577508152377
2024-03-22,116963.02400726952,114214.21441320475,117176.15238706478,112942.49893062405,267596.0,30763664650.0,305345.0,-0.1319639044237925,0.04,up_trend,1.0,16.0,down_trend,13.0,1,12.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.6942858207314024,0.0083301239989781,5,0.45,0.8166666666666667,-0.0244285820731402,-2.326555711425431,-2.442245836756158,0.87637262768344,0.6942858207314024,0,1.0,0,-0.02350152637891713,1.0,0.0,1.0,-0.02350152637891713,-0.02350152637891713,0.13577383060956227,0.13577383060956227,0.94895866661765,0.94895866661765,-0.8569233462048483,-0.8569233462048483
2024-03-25,114464.60487335938,107366.8720415848,114626.23109218969,107216.41337631203,351151.0,39054999850.0,309921.0,0.1248989040942082,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,12.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.3620545398727705,-0.0756171561030993,1,0.1,0.6833333333333333,-0.0087125523418514,-0.0845208570576575,0.1749290164542562,1.133033902187977,0.3620545398727705,0,1.0,0,-0.06200810145308525,1.0,0.0,1.0,-0.06200810145308525,-0.06200810145308525,0.07376572915647706,0.07376572915647706,0.94895866661765,0.94895866661765,-0.9222666573883577,-0.9222666573883577
2024-03-26,107862.97124992336,108390.37476156023,109546.4163844751,106523.13848059376,283914.0,30622940400.0,304060.0,-0.0685536749511882,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,13.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.2775459553458447,-0.0940439535378632,2,0.15,0.7166666666666667,-0.0127545955345844,-0.9476006680828342,-1.0272263896755611,0.9337433401302374,0.2775459553458447,0,1.0,0,0.004889569659775626,1.0,0.0,1.0,0.004889569659775626,0.004889569659775626,0.07865529881625266,0.07865529881625266,0.94895866661765,0.94895866661765,-0.9171140940241351,-0.9171140940241351
2024-03-27,109103.8172594825,108335.4070444004,109275.31192922284,105860.69789019712,304726.0,32778072550.0,305065.0,-0.001111856471884,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,13.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.2172519820205053,-0.0867115352791205,3,0.1,0.7,-0.0117251982020505,-0.2220079785227176,-0.0317920870559016,0.9988887614115024,0.2172519820205053,0,1.0,0,-0.007042926951442788,1.0,0.0,1.0,-0.007042926951442788,-0.007042926951442788,0.07161237186480984,0.07161237186480984,0.94895866661765,0.94895866661765,-0.9245358366133521,-0.9245358366133521
2024-03-28,108667.74806412128,108491.2733317798,109498.7737586278,107029.60943014902,215002.0,23297028400.0,304681.0,-0.3486179972212963,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,13.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.4688089752451972,-0.0315253133831849,4,0.15,0.7166666666666667,-0.0318808975245197,-1.59727959429155,-1.647785793476413,0.7056626438799926,0.4688089752451972,0,1.0,0,-0.001623984443271482,1.0,0.0,1.0,-0.001623984443271482,-0.001623984443271482,0.06998838742153835,0.06998838742153835,0.94895866661765,0.94895866661765,-0.9262471697834889,-0.9262471697834889
2024-03-29,108858.86511579149,107153.30544336088,109604.32159212945,106007.5250383172,219235.0,23663972800.0,301064.0,-0.3171786528716252,0.04,down_trend,-1.0,17.0,up_trend,14.0,1,13.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.1411941815084993,-0.0672580664768223,5,0.0,0.6166666666666667,-0.0141194181508499,-1.7243311620412491,-1.398740214552342,0.7282006483671246,0.1411941815084993,0,1.0,0,-0.0156676231248271,1.0,0.0,1.0,-0.0156676231248271,-0.0156676231248271,0.05432076429671129,0.05432076429671129,0.94895866661765,0.94895866661765,-0.9427575022942511,-0.9427575022942511
2024-04-01,107161.3252114611,112500.4832019566,112779.7337105524,106129.63580633469,290367.0,31873655700.0,302565.0,-0.0411504902915018,0.04,up_trend,1.0,18.0,up_trend,14.0,1,13.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,1.2646820797705824,-0.0354551880419361,1,0.35,0.75,-0.0240212958712078,0.3340682569459021,0.340400864112602,0.9596846958504784,1.2646820797705824,0,1.0,0,0.04982355322649992,1.0,0.0,1.0,0.04982355322649992,0.04982355322649992,0.10414431752321118,0.10414431752321118,0.94895866661765,0.94895866661765,-0.8902541056983966,-0.8902541056983966
2024-04-02,112602.20253256556,111077.01530350235,112822.76649586884,110561.17744483174,194841.0,21740788350.0,292090.0,-0.4048781326150782,0.04,up_trend,1.0,18.0,up_trend,14.0,1,13.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.6516307639609806,-0.032241295150057,2,0.25,0.7,-0.040163076396098,-3.1529937160042913,-2.5966020657908415,0.6670580985312746,0.6516307639609806,0,1.0,0,-0.013544914706460597,1.0,0.0,1.0,-0.013544914706460597,-0.013544914706460597,0.09059940281675061,0.09059940281675061,0.94895866661765,0.94895866661765,-0.9045275563585169,-0.9045275563585169
2024-04-03,111866.4205296426,111881.5949465638,113642.182949925,110801.46353067724,209956.0,23589275250.0,282580.0,-0.2970637113828967,0.04,up_trend,1.0,18.0,up_trend,14.0,1,14.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.0656317231812438,-0.0435942604389701,3,0.3,0.7166666666666667,-0.0765631723181243,-1.581555818204305,-0.9291535838403212,0.742996673508387,1.0656317231812438,0,1.0,0,0.00013564764877036918,1.0,0.0,1.0,0.00013564764877036918,0.00013564764877036918,0.090735050465521,0.090735050465521,0.94895866661765,0.94895866661765,-0.9043846126734627,-0.9043846126734627
2024-04-08,112591.78466701997,113498.56208411224,115266.59998687133,112164.38390715396,189158.0,21499654800.0,282979.0,-0.4027900452829815,0.04,up_trend,1.0,18.0,up_trend,14.0,1,14.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.288926376883562,-0.0311736499462214,4,0.55,0.7833333333333333,-0.0738926376883561,-1.2702562552000105,-1.0709205792158183,0.6684524293322119,1.288926376883562,0,1.0,0,0.008053673007972925,1.0,0.0,1.0,0.008053673007972925,0.008053673007972925,0.09878872347349388,0.09878872347349388,0.94895866661765,0.94895866661765,-0.8958977593559432,-0.8958977593559432
2024-04-09,113815.89919049044,114128.18511694236,114760.58293032234,112084.19622720676,171698.0,19513641100.0,283302.0,-0.5007763468536857,0.04,up_trend,1.0,18.0,up_trend,14.0,1,14.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.1580940026656024,-0.00075322757946,5,0.55,0.8,-0.0608094002665602,-1.364366014605172,-1.2093157390380924,0.6060599642784026,1.1580940026656024,0,1.0,0,0.0027437812175015812,1.0,0.0,1.0,0.0027437812175015812,0.0027437812175015812,0.1015325046909955,0.1015325046909955,0.94895866661765,0.94895866661765,-0.8930063992640636,-0.8930063992640636
2024-04-10,114811.06757251995,115969.12561345406,117252.9303388686,114642.78112930965,196149.0,22770372100.0,282621.0,-0.3652322029649591,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.3818935295305903,0.0801201842644487,6,0.7,0.85,-0.068189352953059,-0.3676794504738106,-0.2690028624910257,0.6940354750708546,1.3818935295305903,0,1.0,0,0.010086641169873477,1.0,0.0,1.0,0.010086641169873477,0.010086641169873477,0.11161914586086896,0.11161914586086896,0.94895866661765,0.94895866661765,-0.8823772311825653,-0.8823772311825653
2024-04-11,115617.53235837955,112618.51625147591,115703.9005303949,108571.58506882974,211087.0,23806354900.0,276098.0,-0.268485504388131,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.625528521082536,0.0390084590003203,7,0.45,0.7,-0.0563060987989825,-0.043256314793359,0.6124675330927108,0.7645365051539671,1.625528521082536,0,1.0,0,-0.025939111878011657,1.0,0.0,1.0,-0.025939111878011657,-0.025939111878011657,0.08568003398285728,0.08568003398285728,0.94895866661765,0.94895866661765,-0.9097115216954132,-0.9097115216954132
2024-04-12,111446.38132746854,112326.96831629968,113452.48547924764,110579.1135112808,141616.0,15918747000.0,271717.0,-0.6516419142583596,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.7920061285278109,0.0368444756963286,8,0.4,0.6666666666666666,-0.039200612852781,-3.6109930906180785,-3.201524001068429,0.5211893256586816,0.7920061285278109,0,1.0,0,0.007901440839462247,1.0,0.0,1.0,0.007901440839462247,0.007901440839462247,0.09358147482231949,0.09358147482231949,0.94895866661765,0.94895866661765,-0.9013850886088963,-0.9013850886088963
2024-04-15,113492.94853625944,111994.24171471068,114072.5014447835,111691.21482074032,114618.0,12887195700.0,271626.0,-0.8628212601064965,0.04,up_trend,1.0,18.0,down_trend,15.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.759465698268523,0.0322880198135233,9,0.35,0.6333333333333333,-0.0409465698268523,-6.0176470414255885,-6.32980785463957,0.4219699145148108,0.759465698268523,0,1.0,0,-0.013205285798614623,1.0,0.0,1.0,-0.013205285798614623,-0.013205285798614623,0.08037618902370491,0.08037618902370491,0.94895866661765,0.94895866661765,-0.9153006428507705,-0.9153006428507705
2024-04-16,111542.55499029584,108422.30803054072,111906.8730518144,107150.293341955,189137.0,20646250550.0,268363.0,-0.34986892145068,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.9692025065357448,0.0118428692603478,1,0.2,0.55,-0.0541729248201612,-0.233042264530001,0.2274732583341324,0.7047804652653309,0.9692025065357448,0,1.0,0,-0.027973601286312516,1.0,0.0,1.0,-0.027973601286312516,-0.027973601286312516,0.05240258773739237,0.05240258773739237,0.94895866661765,0.94895866661765,-0.9447788511967865,-0.9447788511967865
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,1.0183107968833902,-0.0249733728560904,2,0.3,0.5666666666666667,-0.071831079688339,-4.370544765225688,-3.5199592268495423,0.4015861187992335,1.0183107968833902,0,1.0,0,0.00979807289240712,1.0,0.0,1.0,0.00979807289240712,0.00979807289240712,0.062200660629799454,0.062200660629799454,0.94895866661765,0.94895866661765,-0.9344537725215158,-0.9344537725215158
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.8011629717168554,-0.0211074237691198,3,0.3,0.55,-0.0501162971716855,-1.769515347004665,-1.2459224256585526,0.5532288406028896,0.8011629717168554,0,1.0,0,-0.011178144382589185,1.0,0.0,1.0,-0.011178144382589185,-0.011178144382589185,0.051022516247210215,0.051022516247210215,0.94895866661765,0.94895866661765,-0.9462331521465855,-0.9462331521465855
2024-04-19,108502.29160486502,107978.62317880044,110785.44395978808,106466.75370715576,183740.0,19886701150.0,264043.0,-0.362590253827565,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.8787000274547117,-0.034884842047769,4,0.1,0.4666666666666667,-0.0286491148139962,0.0842348592235617,0.4079740200911875,0.695871505777468,0.8787000274547117,0,1.0,0,-0.00482633517061224,1.0,0.0,1.0,-0.00482633517061224,-0.00482633517061224,0.04619618107659795,0.04619618107659795,0.94895866661765,0.94895866661765,-0.9513190798485947,-0.9513190798485947
2024-04-22,108885.70142111808,108951.95362671532,110587.14026430927,108055.49939171388,153670.0,16777675950.0,266274.0,-0.5497184077390225,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.5990026630980246,-0.0400587317928089,5,0.4,0.55,-0.0199002663098024,-0.7185441067411962,-0.5456621656639704,0.5771122978585967,0.5990026630980246,0,1.0,0,0.0006084564339720305,1.0,0.0,1.0,0.0006084564339720305,0.0006084564339720305,0.04680463751056996,0.04680463751056996,0.94895866661765,0.94895866661765,-0.9506778965648793,-0.9506778965648793
2024-04-23,109253.476525989,109475.849038121,110871.80903107209,107542.47195044332,156706.0,17099540100.0,265418.0,-0.5269345033989934,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,46,uptrend_oi_unwind_divergence,0.56034599891941,-0.0407641291592809,6,0.45,0.55,-0.011034599891941,-0.1673722671533318,-0.0070532919872898,0.5904121046801649,0.56034599891941,0,1.0,0,0.002035381565904721,1.0,0.0,1.0,0.002035381565904721,0.002035381565904721,0.04884001907647473,0.04884001907647473,0.94895866661765,0.94895866661765,-0.9485330385879145,-0.9485330385879145
2024-04-24,110012.53579914192,110654.33733416622,112298.312709888,109638.2487417129,195371.0,21616883650.0,268944.0,-0.3196028644074781,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,2.2428197381838735,-0.0458293382068171,7,0.55,0.5666666666666667,0.022227481711031,0.8469816567914557,0.8458380813924178,0.7264374739722768,2.2428197381838735,0,1.0,0,0.005833894568125332,1.0,0.0,1.0,0.005833894568125332,0.005833894568125332,0.05467391364460006,0.05467391364460006,0.94895866661765,0.94895866661765,-0.9423853582164196,-0.9423853582164196
2024-04-25,110795.79801787336,109968.80324208087,112897.68177105926,108804.65377906871,172538.0,19142989750.0,266002.0,-0.4328863254841859,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.2804769042928208,-0.0235282180727568,8,0.5,0.55,0.012864249564501,0.389924369104008,0.3905525351888129,0.6486342207953324,1.2804769042928208,0,1.0,0,-0.007464134837126881,1.0,0.0,1.0,-0.007464134837126881,-0.007464134837126881,0.047209778807473124,0.047209778807473124,0.94895866661765,0.94895866661765,-0.9502509640638599,-0.9502509640638599
2024-04-26,110161.21719455309,110328.255441008,111070.18634352676,109224.51698045492,106644.0,11709355350.0,261900.0,-0.8984665669693278,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.5814921715721795,-0.0177937044438298,9,0.5,0.55,-0.0081492171572179,-1.8402431648794737,-1.6807457662981462,0.4071935853379152,0.5814921715721795,0,1.0,0,0.0015163071969322576,1.0,0.0,1.0,0.0015163071969322576,0.0015163071969322576,0.04872608600440542,0.04872608600440542,0.94895866661765,0.94895866661765,-0.9486530997413422,-0.9486530997413422
2024-04-29,110022.24727589048,115988.79717510032,117202.94439725316,109803.69319048928,316938.0,36140303900.0,289851.0,0.0893391733119337,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,5.951093028477594,0.0356675075363714,1,1.0,0.85,0.084841144033902,2.6262058871858427,2.3248871412917516,1.093451462993055,5.951093028477594,0,1.0,0,0.05423039473324149,1.0,0.0,1.0,0.05423039473324149,0.05423039473324149,0.10295648073764696,0.10295648073764696,0.94895866661765,0.94895866661765,-0.8915058322775931,-0.8915058322775931
