date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,price_ma_5,price_ma_10,price_ma_20,is_price_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale,is_effective_signal,base_position,factor_position_source,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2024-02-27,102346.662710452,106374.06782688409,107363.25867710052,100913.4371534728,282267.0,29470601250.0,296726.0,-0.0499557225524479,0.04,up_trend,1.0,12.0,up_trend,10.0,1,10.0,up_trend,1,0,51,price_volume_up_oi_down,3.4090749520917982,0.0409928905958352,0.145380538199596,1.0,0.85,100937.67277689112,98335.10625162792,99473.10143483763,0,271772.0,255976.0,1,31278.0,0.1178309876133932,0.0628306983971427,0.1022005317708672,0.3629842839548812,0.3629842839548812,12.550608710490431,11.728633216186488,0.6155308539298767,0.9007101299373207,3.4090749520917982,0,1.0,1.0,0,1.0,position,1.0,4027.4051164320845,4027.4051164320845,4027.4051164320845,-151205.70922109403,93856.07128086982,-13705.818076496682,137499.89114459735
2024-02-28,107405.47657794577,107854.74760428791,112064.30122381318,106989.07020431236,422725.0,46132674000.0,295528.0,0.3579582624141482,0.04,up_trend,1.0,12.0,up_trend,10.0,1,10.0,up_trend,1,0,51,price_volume_up_oi_down,3.924654457130464,0.0139195558433802,0.1132560682832497,1.0,0.9333333333333332,103132.17321706042,99400.43029610829,99783.59784461046,0,279360.8,261944.7,1,37944.0,0.1473072861668426,0.1050122284711527,0.0644356665292552,0.4427303560834824,0.4427303560834824,12.95447712840663,11.800967077659337,0.5684591526700862,1.3686680327637315,3.924654457130464,0,1.0,1.0,0,1.0,position,1.0,449.2710263421468,449.2710263421468,449.2710263421468,-150756.43819475189,94305.34230721196,-13705.818076496682,137050.6201182552
2024-02-29,108415.87492604744,118891.28502033616,119539.811749125,108301.34408782877,654445.0,75321185950.0,321349.0,0.7112597882648249,0.04,up_trend,1.0,12.0,up_trend,10.0,1,10.0,up_trend,1,0,51,price_volume_up_oi_down,6.844375340319264,0.1023277849255239,0.2182884614708835,1.0,1.0,107392.67415918576,101535.1862466471,100630.07347884796,1,292137.2,271106.4,1,63882.0,0.2481172344416954,0.1192793090348755,0.0404062487542772,2.1506572085929014,2.1506572085929014,13.391542827187624,12.061717414498595,0.6079279620421296,1.4754296702554792,6.844375340319264,1,0.0,0.0,1,1.0,position,1.0,10475.410094288716,10475.410094288716,10475.410094288716,-140281.02810046315,104780.75240150068,-13705.818076496682,126575.21002396647
2024-03-01,119310.06225360549,119227.0197740562,120709.3788023941,116217.86889561667,483932.0,57424889200.0,314503.0,0.430950785932679,0.04,up_trend,1.0,12.0,up_trend,10.0,1,10.0,up_trend,1,0,51,price_volume_up_oi_down,4.6157041042909075,0.0028238802672762,0.172823963828318,1.0,1.0,110906.46425698184,103830.90608547424,101540.74250265185,1,301127.2,279602.2,1,44950.0,0.1667575578828653,0.1340174583116002,0.0354304366888077,0.6232746951074815,0.6232746951074815,13.089699679960532,12.369426230329424,0.5927459228403142,0.8196054453551083,4.6157041042909075,0,0.0,0.0,0,1.0,position,0.0,-83.04247954928724,-0.0,-83.04247954928724,-140281.02810046315,104697.70992195139,-13705.818076496682,126575.21002396647
2024-03-04,120420.1949097333,117242.80186002524,124649.61164416786,115107.1129952574,726842.0,87314720800.0,317200.0,0.8291766326536015,0.04,up_trend,1.0,12.0,no_trend,,1,10.0,up_trend,1,0,51,price_volume_up_oi_down,4.502732214213414,-0.0166423510190156,0.1473559834944737,0.9,0.9666666666666668,113917.98441711791,106077.6468263712,102384.84919975132,1,309061.2,287288.8,1,39670.0,0.1429395020358159,0.1510376170529803,0.0267824959526352,-0.2039430439111492,0.2039430439111492,13.496464401396432,12.467505812439043,0.5545825917445377,1.2514331868077908,4.502732214213414,0,0.0,0.0,0,1.0,position,0.0,-3177.3930497080582,-0.0,-3177.3930497080582,-140281.02810046315,101520.31687224333,-13705.818076496682,126575.21002396647
2024-03-05,117728.73695916464,111502.8476740102,118676.7480753506,111428.07444069588,507688.0,58564908350.0,310341.0,0.4921953927460059,0.04,down_trend,-1.0,13.0,up_trend,11.0,1,10.0,up_trend,1,0,51,price_volume_up_oi_down,7.396345521107822,-0.0489578387325466,0.0482145691323268,0.85,0.95,114943.74038654314,107940.70658171712,102878.36790709832,1,311784.2,291778.1,1,13615.0,0.0458840816106441,0.1510376170529803,0.0194874730692665,-3.6395220523255394,3.6395220523255394,13.137622364650635,12.669645376540725,0.3676250668446705,0.8586088996499556,7.396345521107822,0,0.0,0.0,0,1.0,position,0.0,-6225.889285154437,-0.0,-6225.889285154437,-140281.02810046315,95294.4275870889,-13705.818076496682,126575.21002396647
2024-03-06,110902.99517866454,113936.33605473912,115016.57796345912,109397.02554195104,540495.0,60900379600.0,321525.0,0.5194100851905226,0.04,down_trend,-1.0,13.0,up_trend,11.0,0,,,0,0,51,price_volume_up_oi_down,4.946664973005202,0.0218244505094924,0.0563868405011169,0.85,0.95,116160.0580766334,109646.11564684693,103536.28736601405,1,316983.6,298172.2,1,25997.0,0.0879679759616686,0.1451233941013293,0.0258440850664537,-1.4916682594523665,1.4916682594523665,13.20024066532481,12.871579585498823,0.4040737730597818,0.548609873051719,4.946664973005202,0,0.0,0.0,0,-1.0,position,0.0,3033.3408760745806,0.0,-3033.3408760745806,-140281.02810046315,92261.08671101432,-13705.818076496682,126575.21002396647
2024-03-07,114847.02884517376,112809.94403840862,116301.27176360486,111697.45524650515,398666.0,45479209000.0,327010.0,0.1981332221308482,0.04,down_trend,-1.0,13.0,up_trend,11.0,1,11.0,up_trend,1,0,51,price_volume_up_oi_down,6.127736901996116,-0.0098861527001301,-0.0511504352979895,0.8,0.9333333333333332,114943.78988024787,111168.23201971684,104223.91431525862,1,318115.8,305126.5,1,5661.0,0.0176163610280411,0.1451233941013293,0.0258440850664537,-3.327736901996116,3.327736901996116,12.895879252582404,13.02208840418358,0.4204670583485965,-0.202457968647004,6.127736901996116,0,1.0,1.0,0,-1.0,position,0.0,-2037.0848067651386,-0.0,2037.0848067651386,-140281.02810046315,94298.17151777945,-13705.818076496682,126575.21002396647
2024-03-08,113118.1348530849,113270.65580490432,113924.4315130082,111031.43901810543,335561.0,37814000400.0,326896.0,0.0261616805691762,0.04,down_trend,-1.0,13.0,up_trend,11.0,1,11.0,up_trend,1,0,51,price_volume_up_oi_down,5.325823431484707,0.0040839641436116,-0.0499581720690461,0.8,0.9333333333333332,113752.5170864175,112329.49067169968,104913.54112875248,1,320594.4,310860.8,1,12393.0,0.0394050295227708,0.1451233941013293,0.0282308173741176,-2.525823431484707,2.525823431484707,12.72355903704877,13.02208840418358,0.273803342072636,-0.7354011753111247,5.325823431484707,0,1.0,1.0,0,-1.0,position,1.0,152.52095181941695,152.52095181941695,-152.52095181941695,-140128.50714864372,94145.65056596004,-13705.818076496682,126422.68907214704
2024-03-11,112646.48559758916,116149.7887487403,116859.44989498518,111325.11220571812,387121.0,44546543300.0,340353.0,0.1287539913492486,0.04,up_trend,1.0,14.0,up_trend,11.0,1,11.0,up_trend,1,0,51,price_volume_up_oi_down,2.8326513869647334,0.0254181713999692,-0.0093226457739372,0.85,0.95,113533.91446416052,113725.94944063923,105726.62112481963,0,325225.0,317143.1,1,23153.0,0.0729918032786885,0.1303852448246046,0.0393947909605983,-0.9826513869647332,0.9826513869647332,12.866492584642206,13.02208840418358,0.2383408141380201,-0.4403271964690628,2.8326513869647334,0,1.0,1.0,0,-1.0,position,1.0,3503.303151151151,3503.303151151151,-3503.303151151151,-136625.20399749256,90642.34741480889,-13705.818076496682,122919.38592099588
2024-03-12,117507.8117878828,119641.97952520676,119789.6043783468,116458.25435454564,391735.0,46362502300.0,338758.0,0.1452996026262555,0.04,up_trend,1.0,14.0,up_trend,11.0,1,11.0,up_trend,1,0,51,price_volume_up_oi_down,3.223722510026655,0.030066268859265,0.0729948339525115,1.0,1.0,115161.74083439982,115052.74061047148,106693.92343104973,1,330908.4,321346.3,1,28417.0,0.0915670182154468,0.1028994817875309,0.0507116022780992,-0.1507276760741435,0.1507276760741435,12.878340869759606,13.02208840418358,0.1668740403413018,-0.581015378232715,3.223722510026655,0,1.0,1.0,0,1.0,position,1.0,2134.167737323951,2134.167737323951,2134.167737323951,-134491.0362601686,92776.51515213284,-13705.818076496682,120785.21818367191
2024-03-13,120809.06997180838,118621.2365854309,121688.52218904228,118459.58573024748,363500.0,43815866400.0,337413.0,0.0744715976691694,0.04,up_trend,1.0,14.0,no_trend,,1,11.0,up_trend,1,0,51,price_volume_up_oi_down,2.416889697920943,-0.0085316453624941,0.0411185815949091,0.85,0.95,116098.7209405382,116129.3895085858,107764.90990234702,0,334086.0,325534.8,1,15888.0,0.0494145089806391,0.0897674970885577,0.0517672362565225,-0.525771116326034,0.525771116326034,12.80353457595571,13.02208840418358,0.1496716769826749,-0.9849060327180862,2.416889697920943,0,1.0,1.0,0,1.0,position,1.0,-2187.833386377475,-2187.833386377475,-2187.833386377475,-136678.86964654608,90588.68176575536,-13705.818076496682,122973.0515700494
2024-03-14,119063.43874511568,112022.82809349798,119557.89269496982,111108.5205078125,460171.0,53282027700.0,317440.0,0.3713093354391957,0.04,down_trend,-1.0,15.0,up_trend,12.0,1,11.0,up_trend,1,0,51,price_volume_up_oi_down,4.694442017623848,-0.0556258616236963,-0.006977363136025,0.55,0.85,115941.29775155606,115442.54381590195,108488.86503127452,1,332172.0,325143.9,1,-9570.0,-0.0292651600868474,0.0804798896201785,0.037835334053471,-1.9564257532325984,1.9564257532325984,13.03935343851784,12.992789466271468,0.1670438943474623,0.1880162643912497,4.694442017623848,0,1.0,1.0,0,1.0,position,1.0,-7040.610651617695,-7040.610651617695,-7040.610651617695,-143719.48029816378,83548.07111413767,-13705.818076496682,130013.6622216671
2024-03-15,112211.73262493896,114879.9057833913,114994.03140340562,112007.51214032718,352446.0,40016953800.0,312896.0,0.1190265520717665,0.04,down_trend,-1.0,15.0,up_trend,12.0,0,,,0,0,51,price_volume_up_oi_down,5.1706765607025,0.0255044238617927,0.0142071215801797,0.7,0.9,116263.14774725346,115007.83241683547,109419.36925115486,1,329372.0,324983.2,1,-14000.0,-0.0428270765013949,0.0612031561296638,0.0285643409588939,-2.4564694391223196,2.4564694391223196,12.772652698010084,12.967616345550123,0.1430825520024106,-0.9190581021840644,5.1706765607025,0,1.0,1.0,0,-1.0,position,1.0,2668.173158452337,2668.173158452337,-2668.173158452337,-141051.30713971145,80879.89795568533,-13705.818076496682,127345.48906321477
2024-03-18,114609.46833683056,116635.82843141958,118747.38625318356,114400.13345791536,364134.0,42631829800.0,312633.0,0.1524919531264966,0.04,up_trend,1.0,16.0,up_trend,12.0,1,12.0,up_trend,1,0,51,price_volume_up_oi_down,4.229545254736517,0.0152848545274673,0.0041845937725353,0.75,0.9166666666666666,116360.35568378933,114947.13507397492,110512.39095017304,1,323828.0,324526.5,0,-27720.0,-0.081444852843959,0.0476492952956416,0.0351758074668137,-2.4753606609639816,2.4753606609639816,12.805277210743098,12.887110061171004,0.1333503702538783,-0.4139133721930451,4.229545254736517,0,1.0,1.0,0,-1.0,position,1.0,2026.3600945890212,2026.3600945890212,-2026.3600945890212,-139024.94704512245,78853.53786109631,-13705.818076496682,125319.12896862577
2024-03-19,116169.98489729843,114777.5935745528,117971.37646006324,113977.33442942858,288701.0,33484865250.0,307963.0,-0.0645880954211273,0.04,up_trend,1.0,16.0,up_trend,12.0,1,12.0,up_trend,1,0,51,price_volume_up_oi_down,3.98079957827654,-0.0159319385977474,-0.0406578524524421,0.6,0.8666666666666667,115387.47849365852,115274.60966402917,111607.65812287314,1,317669.0,324288.7,0,-30795.0,-0.09090560222932,0.0426445555667075,0.037835334053471,-2.38079957827654,2.38079957827654,12.573146829448284,12.872416727200909,0.0843230902180094,-2.3938257018351505,3.98079957827654,0,1.0,1.0,0,1.0,position,1.0,-1392.391322745636,-1392.391322745636,-1392.391322745636,-140417.3383678681,77461.14653835067,-13705.818076496682,126711.52029137142
2024-03-20,114501.6078507516,116981.30857925958,117425.67667831692,113601.35177040154,268478.0,31082371150.0,308663.0,-0.1394810929511999,0.04,up_trend,1.0,16.0,up_trend,12.0,1,12.0,up_trend,1,0,51,price_volume_up_oi_down,2.05853166953459,0.0191998711253287,-0.0138249107274333,0.75,0.9166666666666666,115059.49289242426,115579.1069164812,112612.61128166408,0,311919.0,323002.5,0,-28750.0,-0.0852071496948843,0.028510695275406,0.058616568024258,-1.3085316695345897,1.3085316695345897,12.500524252888772,12.835884897692653,0.0616132772861597,-3.671248568052764,2.05853166953459,0,1.0,1.0,0,1.0,position,1.0,2479.7007285079744,2479.7007285079744,2479.7007285079744,-137937.63763936012,79940.84726685865,-13705.818076496682,124231.81956286344
2024-03-21,117675.71199235116,117150.57303903022,118571.51669153594,116154.63598413496,248587.0,29202190750.0,314551.0,-0.2353533402864061,0.04,up_trend,1.0,16.0,down_trend,13.0,1,12.0,up_trend,1,0,51,price_volume_up_oi_down,1.8295506923188225,0.0014469359406759,0.0457741072315407,0.75,0.9166666666666666,116085.04188153068,116013.16981654338,113590.70091813008,1,311341.2,321756.6,0,-2889.0,-0.0091009324596774,-0.0058243995294031,0.0654296809122991,-0.0337765850872818,0.0337765850872818,12.423548163851526,12.804405893349404,0.0773909163554185,-3.319317451153694,1.8295506923188225,0,1.0,1.0,0,1.0,position,1.0,-525.138953320944,-525.138953320944,-525.138953320944,-138462.77659268107,79415.7083135377,-13705.818076496682,124756.95851618439
2024-03-22,116963.02400726952,114214.21441320475,117176.15238706478,112942.49893062405,267596.0,30763664650.0,305345.0,-0.1319639044237925,0.04,up_trend,1.0,16.0,down_trend,13.0,1,12.0,up_trend,1,0,51,price_volume_up_oi_down,0.5020468875423795,-0.0250648251190984,-0.0057946719719784,0.45,0.8166666666666667,115951.90360749338,116107.52567737344,114218.50817453656,0,309831.0,319601.5,0,-7551.0,-0.0241326191450194,-0.0191830462732624,0.0641429549961592,-0.0520468875423795,0.0520468875423795,12.497233659441385,12.788093636982897,0.0843230902180094,-2.326555711425431,0.5020468875423795,0,1.0,1.0,0,1.0,position,1.0,-2748.8095940647618,-2748.8095940647618,-2748.8095940647618,-141211.58618674584,76666.89871947294,-13705.818076496682,127505.76811024916
2024-03-25,114464.60487335938,107366.8720415848,114626.23109218969,107216.41337631203,351151.0,39054999850.0,309921.0,0.1248989040942082,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,12.0,up_trend,1,0,51,price_volume_up_oi_down,0.3146876922042492,-0.0599517530002667,-0.079469203541387,0.1,0.6833333333333333,114098.11232952644,115229.23400665788,114477.59172364853,0,309288.6,316558.3,0,-2712.0,-0.0086747080442563,-0.0266988896159334,0.0566271116534882,0.2146876922042492,0.2146876922042492,12.768971609368958,12.788093636982897,0.1525970201556612,-0.0845208570576575,0.3146876922042492,0,1.0,1.0,0,1.0,position,1.0,-7097.732831774585,-7097.732831774585,-7097.732831774585,-148309.31901852041,69569.16588769836,-13705.818076496682,134603.50094202373
2024-03-26,107862.97124992336,108390.37476156023,109546.4163844751,106523.13848059376,283914.0,30622940400.0,304060.0,-0.0685536749511882,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down,0.4099947547435616,0.0095327609020687,-0.0556486559272895,0.15,0.7166666666666667,112820.66856692792,114104.07353029322,114578.40707038237,0,308508.0,313088.5,0,-3903.0,-0.012673600400048,-0.0266988896159334,0.0363850723998513,0.2599947547435616,0.2599947547435616,12.55642665438364,12.77081215368952,0.1525970201556612,-0.9476006680828342,0.4099947547435616,0,1.0,1.0,0,-1.0,position,1.0,527.4035116368759,527.4035116368759,-527.4035116368759,-147781.91550688352,69041.76237606148,-13705.818076496682,134076.09743038684
2024-03-27,109103.8172594825,108335.4070444004,109275.31192922284,105860.69789019712,304726.0,32778072550.0,305065.0,-0.001111856471884,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down,0.6696345453300441,-0.0005071272913369,-0.073908401605896,0.1,0.7,111091.48825995608,113075.49057619018,114602.44004238796,0,307788.4,309853.7,0,-3598.0,-0.0116567259438287,-0.0266988896159334,0.0178110693639665,0.5696345453300441,0.5696345453300441,12.62716829116604,12.67105921940862,0.1333466739407836,-0.2220079785227176,0.6696345453300441,0,1.0,1.0,0,-1.0,position,1.0,-768.4102150820981,-768.4102150820981,768.4102150820981,-148550.32572196564,69810.17259114358,-13705.818076496682,134844.50764546896
2024-03-28,108667.74806412128,108491.2733317798,109498.7737586278,107029.60943014902,215002.0,23297028400.0,304681.0,-0.3486179972212963,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down,0.3371578831023083,0.0014387381894038,-0.0739159825053989,0.15,0.7166666666666667,109359.62831850602,112722.33510001836,114082.43945796016,0,305814.4,308577.8,0,-9870.0,-0.0313780595197599,-0.0266988896159334,0.0168630720208587,-0.1871578831023083,0.1871578831023083,12.278402609392115,12.600157560307162,0.1358689749637873,-1.59727959429155,0.3371578831023083,0,1.0,1.0,0,-1.0,position,1.0,-176.47473234147765,-176.47473234147765,176.47473234147765,-148726.80045430711,69986.64732348506,-13705.818076496682,135020.98237781043
2024-03-29,108858.86511579149,107153.30544336088,109604.32159212945,106007.5250383172,219235.0,23663972800.0,301064.0,-0.3171786528716252,0.04,down_trend,-1.0,17.0,up_trend,14.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down,0.5331461843282728,-0.0123324931796795,-0.0618216305747977,0.0,0.6166666666666667,107947.4465245372,111949.6750660153,113478.7537414254,0,304958.2,307394.6,0,-4281.0,-0.0140202066514925,-0.0277553393323896,0.0173765101306366,0.5331461843282728,0.5331461843282728,12.2978994928427,12.56478674191596,0.1043958302695067,-1.7243311620412491,0.5331461843282728,0,1.0,1.0,0,-1.0,position,1.0,-1705.5596724306088,-1705.5596724306088,1705.5596724306088,-150432.36012673774,71692.20699591567,-13705.818076496682,136726.54205024106
2024-04-01,107161.3252114611,112500.4832019566,112779.7337105524,106129.63580633469,290367.0,31873655700.0,302565.0,-0.0411504902915018,0.04,up_trend,1.0,18.0,up_trend,14.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down,1.0402885217073023,0.0499021260844083,0.0478137349329081,0.35,0.75,108974.16875661156,111536.140543069,113241.63780852196,0,303487.0,306387.8,0,-7356.0,-0.0237350808754489,-0.019076412898256,0.0101885926462891,-0.308406529828492,0.308406529828492,12.57890091911204,12.528475453636206,0.1018100636572567,0.3340682569459021,1.0402885217073023,0,1.0,1.0,0,-1.0,position,1.0,5339.1579904955,5339.1579904955,-5339.1579904955,-145093.20213624224,66353.04900542017,-13705.818076496682,131387.38405974556
2024-04-02,112602.20253256556,111077.01530350235,112822.76649586884,110561.17744483174,194841.0,21740788350.0,292090.0,-0.4048781326150782,0.04,up_trend,1.0,18.0,up_trend,14.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down,1.9009001595792097,-0.0126529936400262,0.0247867077482872,0.25,0.7,109511.49686500002,111166.08271596396,113220.34618999658,0,301093.0,304800.5,0,-11970.0,-0.0393672301519437,-0.0188776437634707,0.0084988145617176,-1.6261134518309224,1.6261134518309224,12.179939120323647,12.528475453636206,0.0745591515028341,-3.1529937160042913,1.9009001595792097,0,1.0,1.0,0,1.0,position,1.0,-1525.1872290632018,-1525.1872290632018,-1525.1872290632018,-146618.38936530543,64827.861776356964,-13705.818076496682,132912.57128880874
2024-04-03,111866.4205296426,111881.5949465638,113642.182949925,110801.46353067724,209956.0,23589275250.0,282580.0,-0.2970637113828967,0.04,up_trend,1.0,18.0,up_trend,14.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down,4.684040539980821,0.0072434395258373,0.0327334155924665,0.3,0.7166666666666667,110220.7344454327,110656.11135269438,113117.6091345878,0,296596.0,302192.2,0,-22485.0,-0.0737056037237965,-0.0188776437634707,0.0084988145617176,-4.351307124388355,4.351307124388355,12.254653263936902,12.49887895616508,0.1041556489739612,-1.581555818204305,4.684040539980821,0,1.0,1.0,0,1.0,position,1.0,15.174416921203374,15.174416921203374,15.174416921203374,-146603.2149483842,64843.03619327817,-13705.818076496682,132897.39687188753
2024-04-08,112591.78466701997,113498.56208411224,115266.59998687133,112164.38390715396,189158.0,21499654800.0,282979.0,-0.4027900452829815,0.04,up_trend,1.0,18.0,up_trend,14.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down,4.750878428878756,0.0144524855792476,0.0461538389084947,0.55,0.7833333333333333,111222.19219589916,110290.9102572026,113152.040036873,0,292255.6,299035.0,0,-21702.0,-0.0712285964664682,-0.0188776437634707,0.0084988145617176,-4.154724589970261,4.154724589970261,12.150337923642072,12.460390911646456,0.1646343991616694,-1.2702562552000105,4.750878428878756,0,1.0,1.0,0,1.0,position,1.0,906.7774170922785,906.7774170922785,906.7774170922785,-145696.43753129191,65749.81361037045,-13705.818076496682,131990.61945479523
2024-04-09,113815.89919049044,114128.18511694236,114760.58293032234,112084.19622720676,171698.0,19513641100.0,283302.0,-0.5007763468536857,0.04,up_trend,1.0,18.0,up_trend,14.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down,2.624667254605365,0.005547409775672,0.0650925292945654,0.55,0.8,112617.16813061546,110282.30732757636,113194.91650247488,0,288703.2,296830.7,0,-17762.0,-0.0589974224749554,-0.0239338500102341,0.0117686868382957,-2.0095747253107996,2.0095747253107996,12.05349239859408,12.397566576142042,0.1700972106057978,-1.364366014605172,2.624667254605365,0,1.0,1.0,0,1.0,position,1.0,312.2859264519211,312.2859264519211,312.2859264519211,-145384.15160484,66062.09953682237,-13705.818076496682,131678.33352834333
2024-04-10,114811.06757251995,115969.12561345406,117252.9303388686,114642.78112930965,196149.0,22770372100.0,282621.0,-0.3652322029649591,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down,2.4118585845842415,0.0161304632560779,0.0308322445626361,0.7,0.85,113310.89661291496,111142.53268476328,113185.88334571058,0,284714.4,294100.7,0,-19944.0,-0.0659164146547023,-0.0275565701976044,0.015391407025666,-1.6810263400216054,1.6810263400216054,12.186629853485524,12.288151051117408,0.186235889999331,-0.3676794504738106,2.4118585845842415,0,1.0,1.0,0,1.0,position,1.0,1158.0580409341055,1158.0580409341055,1158.0580409341055,-144226.09356390592,67220.15757775647,-13705.818076496682,130520.27548740924
2024-04-11,115617.53235837955,112618.51625147591,115703.9005303949,108571.58506882974,211087.0,23806354900.0,276098.0,-0.268485504388131,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down,1.028166887968248,-0.0288922533842872,0.0138777670948542,0.45,0.7,113619.19680250969,111565.34683375484,112834.71018202402,0,281516.0,291304.5,0,-15992.0,-0.0547502482111677,-0.0353726448358518,0.0231619110374537,-0.5642891208733937,0.5642891208733937,12.260025649751617,12.26652793666451,0.1013894146816483,-0.043256314793359,1.028166887968248,0,1.0,1.0,0,1.0,position,1.0,-2999.0161069036403,-2999.0161069036403,-2999.0161069036403,-147225.10967080956,64221.14147085283,-13705.818076496682,133519.29159431288
2024-04-12,111446.38132746854,112326.96831629968,113452.48547924764,110579.1135112808,141616.0,15918747000.0,271717.0,-0.6516419142583596,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down,0.6795419147625261,-0.0025888099477816,0.0039807563518252,0.4,0.6666666666666666,113708.27147645684,111964.50296094478,112519.99676856743,0,279343.4,287969.7,0,-10863.0,-0.0384422110552763,-0.0470587391815557,0.0210906668896267,0.2755611584107008,0.2755611584107008,11.86087444820866,12.257339456844258,0.0740549699396719,-3.6109930906180785,0.6795419147625261,0,1.0,1.0,0,1.0,position,1.0,880.5869888311427,880.5869888311427,880.5869888311427,-146344.52268197841,65101.728459683975,-13705.818076496682,132638.70460548173
2024-04-15,113492.94853625944,111994.24171471068,114072.5014447835,111691.21482074032,114618.0,12887195700.0,271626.0,-0.8628212601064965,0.04,up_trend,1.0,18.0,down_trend,15.0,0,,,0,0,51,price_volume_up_oi_down,0.6210259628618544,-0.0029621257172373,-0.013254091873752,0.35,0.6333333333333333,113407.40740257656,112314.79979923788,112518.5674496281,0,277072.8,284664.2,0,-11353.0,-0.0401195848455185,-0.0470587391815557,0.0172691775674711,0.2710259628618544,0.2710259628618544,11.649360138991709,12.220641558711211,0.0640323428750209,-6.0176470414255885,0.6210259628618544,0,1.0,1.0,0,1.0,position,1.0,-1498.706821548767,-1498.706821548767,-1498.706821548767,-147843.22950352717,63603.02163813521,-13705.818076496682,134137.41142703049
2024-04-16,111542.55499029584,108422.30803054072,111906.8730518144,107150.293341955,189137.0,20646250550.0,268363.0,-0.34986892145068,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down,0.4378272114640057,-0.0318939048069002,-0.0499953370900893,0.2,0.55,112266.2319852962,112441.70005795584,112195.68756198556,0,274085.0,281394.1,0,-14939.0,-0.052731713860121,-0.0474349165283431,0.0150220020364857,-0.2378272114640057,0.2378272114640057,12.150226899176923,12.183284486904586,0.0956780843925715,-0.233042264530001,0.4378272114640057,0,1.0,1.0,0,1.0,position,1.0,-3120.2469597551244,-3120.2469597551244,-3120.2469597551244,-150963.4764632823,60482.77467838008,-13705.818076496682,137257.65838678562
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down,1.0503046534281264,0.0117010851453716,-0.0541364685797193,0.3,0.5666666666666667,111010.60020029815,112160.74840660657,111848.4444748378,0,270167.2,277440.8,0,-19589.0,-0.0693119053431981,-0.0537409810356444,0.0139975735369132,-0.7503046534281265,0.7503046534281265,11.567697700817208,12.16513852198286,0.0922009348613972,-4.370544765225688,1.0503046534281264,0,1.0,1.0,0,-1.0,position,1.0,1064.3316877934703,1064.3316877934703,-1064.3316877934703,-149899.14477548882,59418.44299058661,-13705.818076496682,136193.32669899214
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down,0.7024182784383296,-0.0087381946473653,-0.0345063201890893,0.3,0.55,110233.39008409945,111926.29344330456,111546.18807963426,0,267468.0,274492.0,0,-13496.0,-0.0488811943585248,-0.0568738353430616,0.0133964155617715,0.4024182784383296,0.4024182784383296,11.88641131055152,12.1502824114095,0.1005804326714105,-1.769515347004665,0.7024182784383296,0,1.0,1.0,0,-1.0,position,1.0,-1229.1670066097722,-1229.1670066097722,1229.1670066097722,-151128.3117820986,60647.609997196385,-13705.818076496682,137422.49370560193
