date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_median_history,speculation_mad_history,speculation_mad_value,signal,position_scale,is_effective_signal,open,daily_return,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-04-02,111077.01530350235,up_trend,14.0,1,13.0,12,speculation_mad,-2.5966020658129754,-0.4048781326150782,-0.1002587896874903,0.0791276163057974,-2.5966020658129754,0,1.0,0,112602.20253256556,-0.013544914706460597,1.0,0.0,1.0,-0.013544914706460597,-0.013544914706460597,0.09059940281675061,0.10989570967654938,0.94895866661765,0.94895866661765,-0.9045275563585169,-0.8841933652724329
2024-04-03,111881.5949465638,up_trend,14.0,1,14.0,12,speculation_mad,-0.929153583845672,-0.2970637113828967,-0.1357224986874962,0.117120741907261,-0.929153583845672,0,1.0,0,111866.4205296426,0.00013564764877036918,1.0,0.0,1.0,0.00013564764877036918,0.00013564764877036918,0.090735050465521,0.11003135732531977,0.94895866661765,0.94895866661765,-0.9043846126734627,-0.8840504215873787
2024-04-08,113498.56208411224,up_trend,14.0,1,14.0,12,speculation_mad,-1.0709205792210523,-0.4027900452829815,-0.1836586223550992,0.1380140812900617,-1.0709205792210523,0,1.0,0,112591.78466701997,0.008053673007972925,1.0,0.0,1.0,0.008053673007972925,0.008053673007972925,0.09878872347349388,0.11808503033329265,0.94895866661765,0.94895866661765,-0.8958977593559432,-0.8755635682698593
2024-04-09,114128.18511694236,up_trend,14.0,1,14.0,12,speculation_mad,-1.2093157390432012,-0.5007763468536857,-0.2145138079033446,0.1596617252819996,-1.2093157390432012,0,1.0,0,113815.89919049044,0.0027437812175015812,1.0,0.0,1.0,0.0027437812175015812,0.0027437812175015812,0.1015325046909955,0.12082881155079428,0.94895866661765,0.94895866661765,-0.8930063992640636,-0.8726722081779795
2024-04-10,115969.12561345406,down_trend,15.0,1,14.0,12,speculation_mad,-0.2690028624922709,-0.3652322029649591,-0.3071211821272609,0.1457060576071209,-0.2690028624922709,0,1.0,0,114811.06757251995,0.010086641169873477,1.0,0.0,1.0,0.010086641169873477,0.010086641169873477,0.11161914586086896,0.13091545272066774,0.94895866661765,0.94895866661765,-0.8823772311825653,-0.8620430400964813
2024-04-11,112618.51625147591,down_trend,15.0,1,14.0,12,speculation_mad,0.6124675330985345,-0.268485504388131,-0.3328983250464608,0.070935763902569,0.6124675330985345,0,1.0,0,115617.53235837955,-0.025939111878011657,1.0,0.0,1.0,-0.025939111878011657,-0.025939111878011657,0.08568003398285728,0.10497634084265606,0.94895866661765,0.94895866661765,-0.9097115216954132,-0.8893773306093292
2024-04-12,112326.96831629968,down_trend,15.0,1,14.0,12,speculation_mad,-3.201524001100586,-0.6516419142583596,-0.3328983250464608,0.0671522704474252,-3.201524001100586,1,0.5,1,111446.38132746854,0.007901440839462247,1.0,0.0,1.0,0.007901440839462247,0.007901440839462247,0.09358147482231949,0.11287778168211826,0.94895866661765,0.94895866661765,-0.9013850886088963,-0.8810508975228123
2024-04-15,111994.24171471068,down_trend,15.0,0,,12,speculation_mad,-6.32980785471877,-0.8628212601064965,-0.3569251000931277,0.0539072106160907,-6.32980785471877,1,0.5,0,113492.94853625944,-0.013205285798614623,1.0,1.0,0.5,-0.013205285798614623,-0.0066026428993073115,0.08037618902370491,0.10627513878281092,0.94895866661765,0.94895866661765,-0.9153006428507705,-0.8880086746437494
2024-04-16,108422.30803054072,down_trend,15.0,1,15.0,12,speculation_mad,0.227473258335648,-0.34986892145068,-0.3840111241239703,0.1012365162384564,0.227473258335648,0,1.0,0,111542.55499029584,-0.027973601286312516,1.0,1.0,0.5,-0.027973601286312516,-0.013986800643156258,0.05240258773739237,0.09228833813965465,0.94895866661765,0.94895866661765,-0.9447788511967865,-0.9027477788167575
2024-04-17,109690.96668846378,down_trend,15.0,1,15.0,12,speculation_mad,-3.5199592268729942,-0.9123332759449364,-0.3840111241239703,0.1012365162384564,-3.5199592268729942,1,0.5,1,108626.63500067031,0.00979807289240712,1.0,1.0,0.5,0.00979807289240712,0.00489903644620356,0.062200660629799454,0.09718737458585824,0.94895866661765,0.94895866661765,-0.9344537725215158,-0.897585239479122
2024-04-18,108732.46567048231,down_trend,15.0,1,15.0,12,speculation_mad,-1.2459224256668031,-0.5919835464165415,-0.4038340889490298,0.1018563177353944,-1.2459224256668031,0,1.0,0,109961.63267709209,-0.011178144382589185,1.0,1.0,0.5,-0.011178144382589185,-0.005589072191294593,0.051022516247210215,0.09159830239456368,0.94895866661765,0.94895866661765,-0.9462331521465855,-0.9034749292916568
2024-04-19,107978.62317880044,up_trend,16.0,1,15.0,12,speculation_mad,0.4079740200930536,-0.362590253827565,-0.4517831960683336,0.1474599175168224,0.4079740200930536,0,1.0,0,108502.29160486502,-0.00482633517061224,1.0,1.0,0.5,-0.00482633517061224,-0.00241316758530612,0.04619618107659795,0.0891851348092576,0.94895866661765,0.94895866661765,-0.9513190798485947,-0.9060178931426613
2024-04-22,108951.95362671532,up_trend,16.0,1,15.0,12,speculation_mad,-0.5456621656670106,-0.5497184077390225,-0.4517831960683336,0.1210573124829307,-0.5456621656670106,0,1.0,0,108885.70142111808,0.0006084564339720305,1.0,1.0,0.5,0.0006084564339720305,0.00030422821698601523,0.04680463751056996,0.08948936302624366,0.94895866661765,0.94895866661765,-0.9506778965648793,-0.9056973015008036
2024-04-23,109475.849038121,up_trend,16.0,1,15.0,12,speculation_mad,-0.0070532919873193,-0.5269345033989934,-0.5252473772963541,0.161336148900092,-0.0070532919873193,0,1.0,0,109253.476525989,0.002035381565904721,1.0,0.0,1.0,0.002035381565904721,0.002035381565904721,0.04884001907647473,0.09152474459214843,0.94895866661765,0.94895866661765,-0.9485330385879145,-0.9035524435238388
2024-04-24,110654.33733416622,up_trend,16.0,1,16.0,12,speculation_mad,0.8458380813956887,-0.3196028644074781,-0.5383264555690079,0.1744152271727458,0.8458380813956887,0,1.0,0,110012.53579914192,0.005833894568125332,1.0,0.0,1.0,0.005833894568125332,0.005833894568125332,0.05467391364460006,0.09735863916027376,0.94895866661765,0.94895866661765,-0.9423853582164196,-0.8974047631523439
2024-04-25,109968.80324208087,up_trend,16.0,1,16.0,12,speculation_mad,0.3905525351902595,-0.4328863254841859,-0.5383264555690079,0.1820968679298854,0.3905525351902595,0,1.0,0,110795.79801787336,-0.007464134837126881,1.0,0.0,1.0,-0.007464134837126881,-0.007464134837126881,0.047209778807473124,0.08989450432314683,0.94895866661765,0.94895866661765,-0.9502509640638599,-0.9052703689997842
2024-04-26,110328.255441008,up_trend,16.0,1,16.0,12,speculation_mad,-1.6807457663059902,-0.8984665669693278,-0.5383264555690079,0.1445258302153973,-1.6807457663059902,0,1.0,0,110161.21719455309,0.0015163071969322576,1.0,0.0,1.0,0.0015163071969322576,0.0015163071969322576,0.04872608600440542,0.09141081152007913,0.94895866661765,0.94895866661765,-0.9486530997413422,-0.9036725046772665
2024-04-29,115988.79717510032,down_trend,17.0,1,16.0,12,speculation_mad,2.324887141300363,0.0893391733119337,-0.5383264555690079,0.1820968679298854,2.324887141300363,0,1.0,0,110022.24727589048,0.05423039473324149,1.0,0.0,1.0,0.05423039473324149,0.05423039473324149,0.10295648073764696,0.14564120625332067,0.94895866661765,0.94895866661765,-0.8915058322775931,-0.8465252372135175
2024-04-30,111891.1974591796,down_trend,17.0,1,16.0,12,speculation_mad,2.3595213742454737,-0.0472468822514201,-0.4799104144415896,0.1236808268024671,2.3595213742454737,0,1.0,0,116209.49391119456,-0.03715958401225745,1.0,0.0,1.0,-0.03715958401225745,-0.03715958401225745,0.06579689672538946,0.10848162224106317,0.94895866661765,0.94895866661765,-0.930664106836278,-0.8856835117722023
2024-05-06,112887.53718943716,down_trend,17.0,1,16.0,12,speculation_mad,-1.5172773892911835,-0.7921743276892471,-0.4799104144415896,0.1388138553240681,-1.5172773892911835,0,1.0,0,112558.68449525732,0.0029216110303217383,1.0,0.0,1.0,0.0029216110303217383,0.0029216110303217383,0.0687185077557112,0.1114032332713849,0.94895866661765,0.94895866661765,-0.9275853520568573,-0.8826047569927817
2024-05-07,114318.34383848505,down_trend,17.0,0,,12,speculation_mad,-0.3801070471904462,-0.5581385056570991,-0.4799104144415896,0.1388138553240681,-0.3801070471904462,0,1.0,0,113336.86950141432,0.008659797481511359,1.0,0.0,1.0,0.008659797481511359,0.008659797481511359,0.07737830523722256,0.12006303075289626,0.94895866661765,0.94895866661765,-0.9184597728444589,-0.8734791777803832
2024-05-08,112538.33345414254,down_trend,17.0,0,,12,speculation_mad,-1.6095940165188782,-0.8111735901045476,-0.4799104144415896,0.1388138553240681,-1.6095940165188782,0,1.0,0,114402.62654410844,-0.0162958941265838,1.0,0.0,1.0,-0.0162958941265838,-0.0162958941265838,0.061082411110638724,0.10376713662631243,0.94895866661765,0.94895866661765,-0.9356321689664806,-0.890651573902405
2024-05-09,112270.01049632629,down_trend,17.0,0,,12,speculation_mad,-0.3817445037551175,-0.6720581310624723,-0.5383264555690079,0.2362857316408845,-0.3817445037551175,0,1.0,0,112954.55063609374,-0.006060314842673707,1.0,0.0,1.0,-0.006060314842673707,-0.006060314842673707,0.05502209626796506,0.09770682178363876,0.94895866661765,0.94895866661765,-0.9420184480067199,-0.8970378529426442
2024-05-10,109118.61716716952,down_trend,17.0,1,17.0,12,speculation_mad,0.7919136395529253,-0.2651155153015043,-0.5425365045280462,0.2362857316408845,0.7919136395529253,0,1.0,0,112406.33111582728,-0.029248476629576973,1.0,0.0,1.0,-0.029248476629576973,-0.029248476629576973,0.02577361963838809,0.0684583451540618,0.94895866661765,0.94895866661765,-0.9728401030044308,-0.9278595079403551
2024-05-13,107885.71704728328,down_trend,17.0,1,17.0,12,speculation_mad,-0.5767454067719773,-0.7208518623105886,-0.4955124155706425,0.2635294061938714,-0.5767454067719773,0,1.0,0,108462.4105757916,-0.005316989779655812,1.0,0.0,1.0,-0.005316989779655812,-0.005316989779655812,0.02045662985873231,0.06314135537440602,0.94895866661765,0.94895866661765,-0.9784430759965075,-0.9334624809324318
2024-05-14,106029.6258325672,down_trend,17.0,1,17.0,12,speculation_mad,1.4603291007237904,-0.2055864805793865,-0.6150983183597857,0.1891436323101808,1.4603291007237904,0,1.0,0,107759.88963517376,-0.016056659007952397,1.0,0.0,1.0,-0.016056659007952397,-0.016056659007952397,0.004399970850779922,0.04708469636645363,0.94895866661765,0.94895866661765,-0.995363369337821,-0.9503827742737453
2024-05-15,103961.9134405348,up_trend,18.0,1,17.0,12,speculation_mad,0.7105700779329381,-0.3625535541535523,-0.6150983183597857,0.239721760177152,0.7105700779329381,0,1.0,0,105907.30922286578,-0.018368852882827823,1.0,0.0,1.0,-0.018368852882827823,-0.018368852882827823,-0.013968882032047825,0.02871584348362577,0.94895866661765,0.94895866661765,-1.0147202217793498,-0.9697396267152741
2024-05-16,105075.7146305242,up_trend,18.0,1,17.0,12,speculation_mad,-1.3014333615234617,-0.9574496213195955,-0.4603460299053257,0.257632690865601,-1.3014333615234617,0,1.0,0,104632.07462127612,0.004240000122848372,1.0,0.0,1.0,0.004240000122848372,0.004240000122848372,-0.009728881909199405,0.03295584360647419,0.94895866661765,0.94895866661765,-1.010252166138991,-0.9652715710749153
2024-05-17,107457.99077577224,up_trend,18.0,1,17.0,12,speculation_mad,0.1775313304898337,-0.5560581382329437,-0.6150983183597857,0.2243100179754976,0.1775313304898337,0,1.0,0,105705.11878055987,0.016582659529017375,1.0,0.0,1.0,0.016582659529017375,0.016582659529017375,0.00685377761981798,0.049538503135491574,0.94895866661765,0.94895866661765,-0.9927775804564315,-0.947796985392356
2024-05-20,107028.24148611155,up_trend,18.0,0,,12,speculation_mad,-0.2290731127133652,-0.6784638458096975,-0.6150983183597857,0.1865756405371116,-0.2290731127133652,0,1.0,0,108360.0470525537,-0.012290559137504126,1.0,0.0,1.0,-0.012290559137504126,-0.012290559137504126,-0.005436781517686118,0.037247943997987476,0.94895866661765,0.94895866661765,-1.0057292079296396,-0.9607486128655641
2024-05-21,107784.02408189964,up_trend,18.0,1,18.0,12,speculation_mad,1.5583383024045412,-0.2664268223760658,-0.6150983183597857,0.1509144078477824,1.5583383024045412,0,1.0,0,107288.68315355608,0.00461689820197167,1.0,0.0,1.0,0.00461689820197167,0.00461689820197167,-0.0008198833157144758,0.04186484219995912,0.94895866661765,0.94895866661765,-1.0008639821148764,-0.9558833870508007
2024-05-22,107605.50174858124,up_trend,18.0,1,18.0,12,speculation_mad,-1.1033760691091596,-0.9809991229685386,-0.614058134647708,0.2243100179754976,-1.1033760691091596,0,1.0,0,108035.25704791736,-0.0039779171270496036,1.0,0.0,1.0,-0.0039779171270496036,-0.0039779171270496036,-0.004797800442764011,0.03788692507290947,0.94895866661765,0.94895866661765,-1.0050558581859679,-0.9600752631218924
2024-05-23,107398.06329002036,up_trend,18.0,1,18.0,12,speculation_mad,-0.0841691757895735,-0.6511764427566882,-0.614058134647708,0.2974480335830216,-0.0841691757895735,0,1.0,0,106690.81250830556,0.006628975495521158,1.0,0.0,1.0,0.006628975495521158,0.006628975495521158,0.0018311750527570947,0.04451590056843058,0.94895866661765,0.94895866661765,-0.9980703321259672,-0.9530897370618917
2024-05-24,108631.95809717664,down_trend,19.0,1,18.0,12,speculation_mad,-0.0921118064889022,-0.6431019228891484,-0.6036172904948159,0.2891271022300069,-0.0921118064889022,0,1.0,0,107616.91013104268,0.009432048967936008,1.0,0.0,1.0,0.009432048967936008,0.009432048967936008,0.01126322402069313,0.05394794953636661,0.94895866661765,0.94895866661765,-0.988130964585804,-0.9431503695217285
2024-05-27,107409.3226333718,down_trend,19.0,1,18.0,12,speculation_mad,-0.7569556061579645,-0.8579374705496736,-0.6471391828229183,0.1878333366296702,-0.7569556061579645,0,1.0,0,108816.04008401888,-0.012927482470056104,1.0,0.0,1.0,-0.012927482470056104,-0.012927482470056104,-0.0016642584493629098,0.04102046706631046,0.94895866661765,0.94895866661765,-1.0017537733811892,-0.956773178317114
2024-05-28,106390.44154823724,down_trend,19.0,1,18.0,12,speculation_mad,-0.2669990345802048,-0.7451887302525706,-0.6471391828229183,0.2476919581980606,-0.2669990345802048,0,1.0,0,108350.36915969764,-0.018088794958987745,1.0,0.0,1.0,-0.018088794958987745,-0.018088794958987745,-0.019753053408350763,0.02293167210732272,0.94895866661765,0.94895866661765,-1.0208155045137595,-0.9758349094496839
2024-05-29,106498.4946395742,down_trend,19.0,0,,12,speculation_mad,-1.1514949265155432,-0.9225053050497848,-0.6648201442831929,0.1509396661583649,-1.1514949265155432,0,1.0,0,106261.33265760232,0.0022318747190576364,1.0,0.0,1.0,0.0022318747190576364,0.0022318747190576364,-0.017521178689293038,0.025163546826380334,0.94895866661765,0.94895866661765,-1.0184635846698606,-0.9734829896057853
2024-05-30,107309.425429094,down_trend,19.0,0,,12,speculation_mad,0.6211770134509079,-0.572817339845857,-0.7118262880311341,0.1509396661583649,0.6211770134509079,0,1.0,0,107360.86381460197,-0.0004791167254092915,1.0,0.0,1.0,-0.0004791167254092915,-0.0004791167254092915,-0.018000295414702272,0.02468443010097099,0.94895866661765,0.94895866661765,-1.0189684714918725,-0.9739878764277974
2024-05-31,106385.67814739914,down_trend,19.0,0,,12,speculation_mad,-1.0494389112742,-0.8210049408723694,-0.6648201442831929,0.1003824052437925,-1.0494389112742,0,1.0,0,107415.06046271612,-0.009583221485727128,1.0,0.0,1.0,-0.009583221485727128,-0.009583221485727128,-0.027583516900429483,0.015101208615243888,0.94895866661765,0.94895866661765,-1.0290671426172278,-0.9840865475531524
2024-06-03,104232.8337393877,down_trend,19.0,0,,12,speculation_mad,1.1467454377568298,-0.5008463782353193,-0.7118262880311341,0.1240938005132561,1.1467454377568298,0,1.0,0,105538.55901520638,-0.012372021069858902,1.0,0.0,1.0,-0.012372021069858902,-0.012372021069858902,-0.03995553797028828,0.002729187545384981,0.94895866661765,0.94895866661765,-1.042104613589442,-0.9971240185253668
2024-06-04,103412.69271330288,down_trend,19.0,0,,12,speculation_mad,-1.7524295213082943,-1.0685753066008827,-0.6981825865046294,0.1425600653519083,-1.7524295213082943,0,1.0,0,104073.5865619386,-0.0063502553382494996,1.0,0.0,1.0,-0.0063502553382494996,-0.0063502553382494996,-0.04630579330853779,-0.0036210677928645296,0.94895866661765,0.94895866661765,-1.0487964280610709,-1.0038158329969955
2024-06-05,101569.71591077892,down_trend,19.0,0,,12,speculation_mad,0.6499572501396119,-0.6484765673101991,-0.78309683556247,0.1397016910803182,0.6499572501396119,0,1.0,0,103293.20404106656,-0.016685397130312984,1.0,0.0,1.0,-0.016685397130312984,-0.016685397130312984,-0.06299119043885071,-0.020306464923177447,0.94895866661765,0.94895866661765,-1.0663792772591125,-1.0213986821950374
2024-06-06,102776.45074497032,down_trend,19.0,0,,12,speculation_mad,-0.9619706286133894,-0.8751673555463821,-0.6981825865046294,0.1240938005132561,-0.9619706286133894,0,1.0,0,101854.4819833244,0.009051823186306828,1.0,0.0,1.0,0.009051823186306828,0.009051823186306828,-0.05393936725254389,-0.01125464173687063,0.94895866661765,0.94895866661765,-1.05684058658192,-1.0118599915178448
2024-06-07,101793.61103041032,down_trend,19.0,0,,12,speculation_mad,-0.395646371350956,-0.8634674516230092,-0.78309683556247,0.1370143688697928,-0.395646371350956,0,1.0,0,103524.9017051289,-0.016723422540886164,1.0,0.0,1.0,-0.016723422540886164,-0.016723422540886164,-0.07066278979342999,-0.02797806427775673,0.94895866661765,0.94895866661765,-1.074463506451015,-1.0294829113869397
2024-06-11,98999.5912910619,down_trend,19.0,0,,12,speculation_mad,0.7929096013498057,-0.7352473800619684,-0.8394712057110215,0.0886582873986071,0.7929096013498057,0,1.0,0,101367.88475338146,-0.023363350908242753,1.0,0.0,1.0,-0.023363350908242753,-0.023363350908242753,-0.0940261407016727,-0.05134141518599944,0.94895866661765,0.94895866661765,-1.099083494370527,-1.0541028993064518
2024-06-12,100810.13358861522,down_trend,19.0,0,,12,speculation_mad,2.729823890405941,-0.3243611740522253,-0.78309683556247,0.1133453941180915,2.729823890405941,0,1.0,0,99215.40800255188,0.016073366205603144,1.0,0.0,1.0,0.016073366205603144,0.016073366205603144,-0.07795277449606952,-0.03526804898039626,0.94895866661765,0.94895866661765,-1.0821455952069174,-1.037165000142842
2024-06-13,99983.95861495976,down_trend,19.0,0,,12,speculation_mad,1.6010937394332987,-0.4528839757112751,-0.778126160467169,0.1370143688697928,1.6010937394332987,0,1.0,0,100585.37226746247,-0.005979136319180872,1.0,0.0,1.0,-0.005979136319180872,-0.005979136319180872,-0.08393191081525031,-0.04124718529957705,0.94895866661765,0.94895866661765,-1.0884463294006332,-1.0434657343365579
2024-06-14,99202.29528514858,down_trend,19.0,0,,12,speculation_mad,-0.7810043565415089,-0.897340643179363,-0.6918619736860838,0.1774554298986118,-0.7810043565415089,0,1.0,0,99740.46534930164,-0.00539570436400446,1.0,0.0,1.0,-0.00539570436400446,-0.00539570436400446,-0.0893276151792548,-0.046642889663581544,0.94895866661765,0.94895866661765,-1.09413225077299,-1.0491516557089147
2024-06-17,98055.2021260008,down_trend,19.0,0,,12,speculation_mad,-0.1816347234429831,-0.811634668152631,-0.778126160467169,0.1244320379345819,-0.1816347234429831,0,1.0,0,98732.98736955838,-0.006864830707700773,1.0,0.0,1.0,-0.006864830707700773,-0.006864830707700773,-0.09619244588695564,-0.053507720371282375,0.94895866661765,0.94895866661765,-1.1013663179133102,-1.056385722849235
2024-06-18,95666.7365480961,down_trend,19.0,0,,12,speculation_mad,1.9859098174145384,-0.4070745435243151,-0.7734410241072998,0.1244320379345819,1.9859098174145384,0,1.0,0,98664.62534356548,-0.03038463669253561,1.0,0.0,1.0,-0.03038463669253561,-0.03038463669253561,-0.12657708257949118,-0.08389235706381792,0.94895866661765,0.94895866661765,-1.1333852432484197,-1.0884046481843443
2024-06-19,96543.7685351904,down_trend,19.0,1,19.0,12,speculation_mad,0.0820908274760584,-0.7582966669533059,-0.7734410241072998,0.1244320379345819,0.0820908274760584,0,1.0,0,96175.83179297597,0.00382566737770912,1.0,0.0,1.0,0.00382566737770912,0.00382566737770912,-0.12275141520178212,-0.08006668968610886,0.94895866661765,0.94895866661765,-1.1293538059347747,-1.0843732108706996
2024-06-20,96998.08930509764,down_trend,19.0,1,19.0,12,speculation_mad,-1.284703998423391,-0.9801844721755484,-0.7467720235076372,0.1225453800770585,-1.284703998423391,0,1.0,0,96783.99786075651,0.0022120541522695236,1.0,0.0,1.0,0.0022120541522695236,0.0022120541522695236,-0.12053936104951268,-0.07785463553383942,0.94895866661765,0.94895866661765,-1.12702277274009,-1.082042177676015
2024-06-21,95060.393532734,down_trend,19.0,1,19.0,12,speculation_mad,1.8943436269444545,-0.5004919321428314,-0.7849656675529684,0.1012883318099042,1.8943436269444545,0,1.0,0,97305.5433015629,-0.023073194934751816,1.0,0.0,1.0,-0.023073194934751816,-0.023073194934751816,-0.14361255598426448,-0.10092783046859122,0.94895866661765,0.94895866661765,-1.1513369981604564,-1.1063564030963813
2024-06-24,91948.8888557649,down_trend,19.0,1,19.0,12,speculation_mad,1.4720033068482326,-0.3277733979358986,-0.7467720235076372,0.1919905341698185,1.4720033068482326,0,1.0,0,94703.11204225777,-0.029082710452681758,1.0,0.0,1.0,-0.029082710452681758,-0.029082710452681758,-0.17269526643694633,-0.13001054092127307,0.94895866661765,0.94895866661765,-1.1819839709694415,-1.1370033759053664
2024-06-25,93841.7255895294,no_trend,,1,19.0,12,speculation_mad,1.8712916826653103,-0.0566684938044319,-0.6178696561024,0.2022800623141579,1.8712916826653103,0,1.0,0,92091.01051198169,0.019010705472929147,1.0,0.0,1.0,0.019010705472929147,0.019010705472929147,-0.15368456096401717,-0.11099983544834391,0.94895866661765,0.94895866661765,-1.161950742819802,-1.1169701477557268
2024-06-26,96328.86233091856,down_trend,20.0,1,19.0,12,speculation_mad,1.9874315449490976,0.1626218327139663,-0.4766879539270532,0.2169677464505403,1.9874315449490976,0,1.0,0,93692.77062668664,0.02813548672538752,1.0,0.0,1.0,0.02813548672538752,0.02813548672538752,-0.1255490742386296,-0.08286434872295634,0.94895866661765,0.94895866661765,-1.1323019417548723,-1.0873213466907972
2024-06-27,94033.78991117267,down_trend,20.0,0,,12,speculation_mad,0.4582580333160962,-0.2672399566394095,-0.4766879539270532,0.3082777136259152,0.4582580333160962,0,1.0,0,95890.84922328536,-0.019366387169942118,1.0,0.0,1.0,-0.019366387169942118,-0.019366387169942118,-0.1449154614085717,-0.10223073589289844,0.94895866661765,0.94895866661765,-1.1527099825381124,-1.107729387474037
2024-06-28,93965.4685533976,down_trend,20.0,0,,12,speculation_mad,0.7159908865608259,-0.1022237862968819,-0.4537832378335732,0.3311824297193952,0.7159908865608259,0,1.0,0,93895.37990974648,0.0007464546574974308,1.0,0.0,1.0,0.0007464546574974308,0.0007464546574974308,-0.14416900675107436,-0.1014842812354011,0.94895866661765,0.94895866661765,-1.1519233785649825,-1.1069427835009074
2024-07-01,95330.22169759596,down_trend,20.0,0,,12,speculation_mad,0.229221774372456,-0.2695563744720075,-0.3674239707301068,0.2879778306794499,0.229221774372456,0,1.0,0,93145.64399359944,0.023453353375780323,1.0,0.0,1.0,0.023453353375780323,0.023453353375780323,-0.120715653375294,-0.07803092785962074,0.94895866661765,0.94895866661765,-1.1272085472442734,-1.082227952180198
2024-07-02,93892.09412168562,down_trend,20.0,0,,12,speculation_mad,-1.068821044149589,-0.6142195246580915,-0.298664886203953,0.1991340729229747,-1.068821044149589,0,1.0,0,95041.08984298188,-0.012089462812290206,1.0,0.0,1.0,-0.012089462812290206,-0.012089462812290206,-0.13280511618758428,-0.09012039067191102,0.94895866661765,0.94895866661765,-1.1399482620891574,-1.0949676670250823
2024-07-03,94441.91970724764,down_trend,20.0,0,,12,speculation_mad,-1.151731824181354,-0.6775919293621054,-0.298664886203953,0.2219117191691997,-1.151731824181354,0,1.0,0,93757.71533401376,0.007297579413026298,1.0,0.0,1.0,0.007297579413026298,0.007297579413026298,-0.12550753677455795,-0.08282281125888469,0.94895866661765,0.94895866661765,-1.1322581701286332,-1.0872775750645578
2024-07-04,93916.61552046314,down_trend,20.0,0,,12,speculation_mad,-1.049081336935772,-0.6438192708368797,-0.298664886203953,0.2219117191691997,-1.049081336935772,0,1.0,0,94913.35376546184,-0.01050155963787479,1.0,0.0,1.0,-0.01050155963787479,-0.01050155963787479,-0.13600909641243275,-0.09332437089675949,0.94895866661765,0.94895866661765,-1.1433245737637938,-1.0983439786997184
2024-07-05,93859.09037257273,down_trend,20.0,0,,12,speculation_mad,-0.8231287392164693,-0.5694794393326693,-0.298664886203953,0.2219117191691997,-0.8231287392164693,0,1.0,0,93440.63143541804,0.004478340211601737,1.0,0.0,1.0,0.004478340211601737,0.004478340211601737,-0.131530756200831,-0.08884603068515773,0.94895866661765,0.94895866661765,-1.1386053585132878,-1.0936247634492127
2024-07-08,93611.61847839072,down_trend,20.0,0,,12,speculation_mad,-1.1572164005906114,-0.7385769444715556,-0.298664886203953,0.2564054727641187,-1.1572164005906114,0,1.0,0,94049.39821347616,-0.004654785074666319,1.0,0.0,1.0,-0.004654785074666319,-0.004654785074666319,-0.1361855412754973,-0.09350081575982405,0.94895866661765,0.94895866661765,-1.143510509009734,-1.0985299139456586
2024-07-09,94102.88008367294,down_trend,20.0,0,,12,speculation_mad,-0.8697305011719881,-0.7305203785205661,-0.4195179069023383,0.2411876931971542,-0.8697305011719881,0,1.0,0,93429.1597037242,0.007211028998710743,1.0,0.0,1.0,0.007211028998710743,0.007211028998710743,-0.12897451227678647,-0.08628978676111321,0.94895866661765,0.94895866661765,-1.1359116227227126,-1.0909310276586375
2024-07-10,91838.23794473428,down_trend,20.0,0,,12,speculation_mad,0.0823782101367841,-0.5744210697746172,-0.5918494819953803,0.1426991795006805,0.0823782101367841,0,1.0,0,93959.2827906116,-0.02257408510241685,1.0,0.0,1.0,-0.02257408510241685,-0.02257408510241685,-0.15154859737920323,-0.10886387186352997,0.94895866661765,0.94895866661765,-1.1596998928513549,-1.1147192977872795
2024-07-11,92544.64830948108,down_trend,20.0,0,,12,speculation_mad,0.4678524528707878,-0.5182033319127824,-0.5943202972163544,0.1097358567249813,0.4678524528707878,0,1.0,0,92216.14249352575,0.0035623461041909615,1.0,0.0,1.0,0.0035623461041909615,0.0035623461041909615,-0.1479862512750123,-0.10530152575933904,0.94895866661765,0.94895866661765,-1.1559459399875402,-1.110965344923465
2024-07-12,91385.49271301736,down_trend,20.0,0,,12,speculation_mad,-3.829152179783287,-1.046752881933517,-0.5943202972163544,0.0796942987246615,-3.829152179783287,1,0.5,0,92557.16700963044,-0.012658925661490622,1.0,0.0,1.0,-0.012658925661490622,-0.012658925661490622,-0.16064517693650293,-0.11796045142082967,0.94895866661765,0.94895866661765,-1.169285747196015,-1.1243051521319398
2024-07-15,88166.13063927906,down_trend,20.0,0,,12,speculation_mad,1.377439817868306,-0.4645811168461631,-0.6290193977474856,0.0805204695939483,1.377439817868306,0,1.0,0,90937.16643154752,-0.03047198302967078,1.0,1.0,0.5,-0.03047198302967078,-0.01523599151483539,-0.19111715996617362,-0.13319644293566513,0.94895866661765,0.94895866661765,-1.2013967169374908,-1.1403606370026778
2024-07-16,88992.0108321151,down_trend,20.0,0,,12,speculation_mad,-0.0238599078235309,-0.6318677851500201,-0.6290193977474856,0.0805204695939483,-0.0238599078235309,0,1.0,0,88069.54998593013,0.010474231403843237,1.0,1.0,0.5,0.010474231403843237,0.005237115701921619,-0.18064292856233033,-0.1279593272337436,0.94895866661765,0.94895866661765,-1.1903591114312613,-1.1348418342495632
